,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6398.4,1562.9,0.000007488,0.00039,0.01403,0.00609,0.01230
1,2,15165.6,659.4,0.000189346,0.00411,-0.03530,0.00971,0.05263
2,3,18788.0,532.3,0.000182226,0.00319,-0.05020,-0.02474,-0.00781
3,4,22524.9,444.0,0.002815097,0.04114,0.07425,-0.08997,-0.16594
4,5,22913.1,436.4,0.081929680,1.17715,-0.22978,0.36446,0.99575
5,6,27916.2,358.2,0.001570037,0.01852,-0.01771,-0.01939,-0.13351
6,7,28187.0,354.8,0.005674400,0.06627,0.01626,-0.02700,0.25550
7,8,30728.5,325.4,0.025155441,0.26950,-0.14394,0.20174,0.45616
8,9,34564.5,289.3,0.006141517,0.05850,0.21385,0.10018,0.05223
9,10,36703.2,272.5,0.002912474,0.02612,-0.09810,0.12773,0.01360
10,11,37356.6,267.7,0.007267521,0.06405,0.15756,0.06266,-0.18787
11,12,37553.2,266.3,0.025274676,0.22157,0.07208,-0.17951,-0.42913
12,13,39234.4,254.9,0.001274606,0.01070,0.01797,-0.10116,-0.01176
13,14,39599.5,252.5,0.012027809,0.09999,-0.25555,-0.13615,-0.12709
14,15,40507.5,246.9,0.004793254,0.03896,0.09858,0.14973,-0.08257
15,16,41141.0,243.1,0.008604284,0.06885,-0.15462,-0.05267,-0.20535
16,17,41915.6,238.6,0.001488371,0.01169,-0.07636,0.06611,0.03857
17,18,42541.2,235.1,0.000565143,0.00437,0.04276,0.00395,-0.05029
18,19,43127.9,231.9,0.000035623,0.00027,-0.00472,-0.00785,-0.01371
19,20,43961.1,227.5,0.000021111,0.00016,0.00868,0.00602,0.00682
