,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7303.6,1369.2,0.000044689,0.00201,0.03578,0.01702,-0.02109
1,2,12871.0,776.9,0.002091603,0.05350,-0.12389,-0.09597,-0.17011
2,3,19169.5,521.7,0.000012285,0.00021,0.00717,0.00177,-0.01251
3,4,20194.5,495.2,0.030581435,0.49854,0.40193,0.23506,-0.53079
4,5,26086.2,383.3,0.004969058,0.06271,-0.10070,0.22553,-0.04133
5,6,26489.5,377.5,0.000002061,0.00003,0.00171,0.00117,0.00462
6,7,31293.0,319.6,0.010790722,0.11352,0.19359,0.08445,-0.26251
7,8,31465.2,317.8,0.000106192,0.00111,0.02077,0.01054,-0.02385
8,9,31852.5,313.9,0.005097949,0.05269,-0.06421,0.19485,-0.10295
9,10,32221.9,310.3,0.000101813,0.00104,0.02766,-0.00606,-0.01543
10,11,32807.0,304.8,0.001837433,0.01844,0.09288,0.05656,-0.08131
11,12,34269.1,291.8,0.006107373,0.05867,0.07057,0.13322,-0.18959
12,13,34582.1,289.2,0.020197472,0.19227,-0.32663,-0.06770,0.28462
13,14,36014.2,277.7,0.484116683,4.42540,1.16849,0.67542,-1.61364
14,15,36870.7,271.2,0.006516013,0.05818,-0.00438,0.16102,-0.17954
15,16,37336.4,267.8,0.075685032,0.66735,0.38356,0.34858,-0.63144
16,17,39018.7,256.3,0.005870417,0.04953,-0.17104,-0.13839,0.03354
17,18,39732.2,251.7,0.000241225,0.00200,-0.01025,0.03745,0.02217
18,19,40306.6,248.1,0.023045009,0.18822,-0.16992,-0.21466,0.33656
19,20,41418.8,241.4,0.007677664,0.06102,-0.19305,0.09182,0.12380
