,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,12666.9,789.5,0.000007318,0.00019,-0.00850,-0.00902,-0.00605
1,2,17727.5,564.1,0.000024265,0.00045,0.01268,-0.01515,-0.00777
2,3,20740.4,482.2,0.007429699,0.11793,-0.05497,0.33780,0.02827
3,4,22732.1,439.9,0.004033242,0.05841,0.09294,-0.22141,-0.02737
4,5,27597.1,362.4,0.000000213,0.00000,-0.00056,0.00149,0.00008
5,6,28307.5,353.3,0.000073200,0.00085,0.00851,-0.02790,0.00060
6,7,29122.8,343.4,0.000421380,0.00476,-0.01605,0.06045,0.02918
7,8,29284.9,341.5,0.009841827,0.11064,0.12903,-0.28867,-0.10324
8,9,29288.1,341.4,0.002517866,0.02830,0.06581,-0.14547,-0.05300
9,10,29940.0,334.0,0.009002273,0.09899,0.20463,-0.22260,-0.08697
10,11,31680.2,315.7,0.000460289,0.00478,0.00403,0.06503,-0.02320
11,12,31803.7,314.4,0.041458595,0.42915,-0.41834,0.43356,0.25722
12,13,32558.2,307.1,0.001489867,0.01506,-0.10689,-0.01044,-0.05941
13,14,32952.0,303.5,0.000000050,0.00000,0.00048,0.00042,-0.00031
14,15,33212.0,301.1,0.000045066,0.00045,0.01471,-0.01508,0.00172
15,16,33418.0,299.2,0.000038246,0.00038,-0.01250,-0.01436,0.00379
16,17,35613.9,280.8,0.002304776,0.02131,0.10352,0.06312,0.08127
17,18,35674.0,280.3,0.000173388,0.00160,0.03301,0.00476,-0.02208
18,19,36400.3,274.7,0.028949631,0.26183,0.19116,0.32783,-0.34324
19,20,36809.9,271.7,0.005976247,0.05345,-0.10191,-0.14461,0.14883
