,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9186.4,1088.6,0.005984787,0.21448,0.36273,-0.04947,0.28364
1,2,14961.5,668.4,0.001098509,0.02417,-0.12364,0.03074,-0.08910
2,3,16483.2,606.7,0.000095922,0.00192,-0.00526,0.04103,0.01431
3,4,19429.1,514.7,0.011394852,0.19308,-0.25894,-0.19491,-0.29671
4,5,19645.9,509.0,0.186933124,3.13249,-0.29619,1.66657,0.51701
5,6,20400.6,490.2,0.000027714,0.00045,-0.00006,-0.01239,0.01714
6,7,24593.5,406.6,0.008489898,0.11365,0.20982,0.13209,-0.22842
7,8,28553.6,350.2,0.425008540,4.90018,0.38048,-2.08187,-0.64901
8,9,29385.9,340.3,0.002436618,0.02730,-0.08321,-0.13636,0.04218
9,10,31319.3,319.3,0.001736834,0.01826,0.05338,0.04108,-0.11713
10,11,32148.5,311.1,0.000417341,0.00427,0.03563,0.01595,-0.05244
11,12,34044.9,293.7,0.000006317,0.00006,0.00635,-0.00154,0.00429
12,13,35167.2,284.4,0.001003696,0.00940,-0.06026,0.04522,-0.06099
13,14,36091.5,277.1,0.002598526,0.02370,-0.08402,0.12374,-0.03650
14,15,37235.3,268.6,0.000365782,0.00323,0.02298,-0.05076,-0.01136
15,16,37446.9,267.0,0.000274588,0.00241,-0.01908,0.04314,0.01375
16,17,37487.0,266.8,0.010407952,0.09140,0.13671,-0.26065,-0.06911
17,18,38266.0,261.3,0.003416055,0.02939,0.07391,0.12250,-0.09446
18,19,38488.9,259.8,0.000201573,0.00172,-0.02762,0.02574,-0.01729
19,20,38882.2,257.2,0.039830553,0.33724,0.04396,-0.53393,-0.22412
