,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8188.4,1221.2,0.000638290,0.02566,-0.05463,0.13967,-0.05631
1,2,14435.4,692.7,0.001860024,0.04242,0.17306,0.06482,0.09093
2,3,16411.7,609.3,0.024594375,0.49335,-0.05945,-0.40268,0.57242
3,4,17908.1,558.4,0.002684048,0.04934,0.18105,0.11835,0.05054
4,5,22841.8,437.8,0.000136770,0.00197,-0.03752,0.00068,-0.02372
5,6,25483.7,392.4,0.000756205,0.00977,-0.08744,-0.04023,-0.02247
6,7,28241.7,354.1,0.001074664,0.01253,-0.01168,0.02994,0.10721
7,8,30793.5,324.7,0.003489871,0.03731,-0.10617,-0.07598,0.14236
8,9,32260.9,310.0,0.004925680,0.05026,-0.07748,-0.02375,0.20904
9,10,33932.7,294.7,0.001172945,0.01138,0.01618,0.03058,0.10091
10,11,34668.6,288.4,0.005959017,0.05659,-0.20666,-0.06122,0.10065
11,12,36277.5,275.7,0.008040795,0.07297,0.08993,0.09749,-0.23533
12,13,37045.8,269.9,0.006034818,0.05363,0.05994,0.04114,-0.21987
13,14,37755.9,264.9,0.005033248,0.04389,0.07714,0.01595,0.19412
14,15,38506.0,259.7,0.000778394,0.00665,0.07367,0.00404,0.03481
15,16,38583.9,259.2,0.001384273,0.01181,0.03898,-0.07081,0.07265
16,17,38909.9,257.0,0.000553726,0.00469,0.02954,0.04063,0.04649
17,18,39791.7,251.3,0.004537255,0.03754,-0.14889,-0.12319,0.01390
18,19,40074.6,249.5,0.000636153,0.00523,-0.03341,0.01862,-0.06135
19,20,40853.4,244.8,0.006348920,0.05116,0.02111,0.10107,-0.20125
