,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4026.4,2483.6,0.000004516,0.00037,0.01272,0.01282,0.00656
1,2,11128.1,898.6,0.001322710,0.03913,-0.11135,0.01850,0.16245
2,3,19719.2,507.1,0.002858224,0.04772,0.14650,-0.13251,0.09326
3,4,22866.1,437.3,0.000428268,0.00617,-0.07824,-0.00571,-0.00342
4,5,25413.1,393.5,0.000438660,0.00568,-0.03431,0.03070,-0.05969
5,6,26405.1,378.7,0.011125221,0.13871,-0.22031,-0.05134,0.29586
6,7,27160.5,368.2,0.005224504,0.06333,-0.14459,0.03467,0.20302
7,8,28375.1,352.4,0.000241506,0.00280,-0.00523,-0.01866,-0.04926
8,9,29172.3,342.8,0.001786495,0.02016,-0.07064,0.00514,0.12306
9,10,30710.8,325.6,0.000728900,0.00781,-0.03191,-0.07107,0.04177
10,11,32350.9,309.1,0.010589650,0.10776,-0.18623,-0.18584,0.19633
11,12,32793.0,304.9,0.006145695,0.06170,0.22453,0.10294,0.02622
12,13,33924.2,294.8,0.005418031,0.05258,0.13893,0.06946,-0.16868
13,14,34861.8,286.8,0.000412638,0.00390,-0.05746,-0.01936,0.01483
14,15,35242.3,283.8,0.002474186,0.02311,-0.02802,0.13758,-0.05831
15,16,35790.4,279.4,0.008171729,0.07517,0.01274,-0.22873,0.15062
16,17,36416.5,274.6,0.008544263,0.07724,-0.18634,-0.16750,0.12027
17,18,37441.2,267.1,0.007670647,0.06745,-0.14532,-0.18246,0.11419
18,19,38494.1,259.8,0.029384840,0.25131,-0.32299,-0.36371,0.12125
19,20,38832.8,257.5,0.030025156,0.25454,-0.38099,-0.28296,0.17123
