,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9989.4,1001.1,0.005353101,0.17642,0.34026,-0.24616,0.00685
1,2,12787.1,782.0,0.000038546,0.00099,-0.03134,0.00176,0.00262
2,3,14984.7,667.3,0.000042710,0.00094,-0.00787,0.00599,0.02899
3,4,17912.5,558.3,0.005827981,0.10711,-0.27942,0.16321,0.04896
4,5,18852.8,530.4,0.003437509,0.06003,0.02533,0.02192,-0.24270
5,6,19343.9,517.0,0.117986699,2.00801,0.20058,-0.00119,-1.40277
6,7,23187.3,431.3,0.004165580,0.05914,-0.14886,-0.17215,0.08572
7,8,24831.7,402.7,0.116967991,1.55073,0.21757,0.05458,-1.22491
8,9,27906.1,358.3,0.008299858,0.09791,0.16171,0.18880,-0.19005
9,10,28847.2,346.7,0.198910866,2.27002,-0.22666,0.07795,1.48747
10,11,31692.3,315.5,0.008375429,0.08700,0.04032,-0.03869,-0.28962
11,12,32375.9,308.9,0.008413964,0.08556,0.16210,0.24196,0.02713
12,13,32437.1,308.3,0.000153646,0.00156,-0.00930,-0.00433,0.03813
13,14,32850.7,304.4,0.000016076,0.00016,-0.00533,-0.01136,-0.00190
14,15,33880.6,295.2,0.000213873,0.00208,-0.01082,-0.04374,0.00690
15,16,35747.6,279.7,0.001106561,0.01019,0.02950,-0.03436,-0.09022
16,17,36193.8,276.3,0.001587026,0.01444,0.01246,0.01234,0.11886
17,18,36655.2,272.8,0.000175850,0.00158,0.01274,-0.00909,-0.03653
18,19,37086.1,269.6,0.003125578,0.02775,0.00094,-0.03215,-0.16343
19,20,38092.7,262.5,0.027797501,0.24024,0.08215,0.01594,-0.48294
