,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8195.6,1220.2,0.132674299,5.32941,0.63489,1.86593,-1.20193
1,2,10485.0,953.7,0.140973150,4.42632,-0.44354,-0.84919,-1.87309
2,3,13117.2,762.4,0.105285969,2.64244,1.60549,-0.00550,-0.25458
3,4,19623.9,509.6,0.018590580,0.31188,-0.53718,0.02421,-0.15077
4,5,19831.2,504.3,0.088964171,1.47687,1.16863,-0.05341,0.32913
5,6,20243.2,494.0,0.012560384,0.20427,-0.25136,0.33566,0.16857
6,7,20760.2,481.7,0.025252236,0.40045,0.59181,-0.16483,0.15177
7,8,21742.5,459.9,0.008090258,0.12250,0.26513,0.06234,-0.21981
8,9,24634.5,405.9,0.009766427,0.13052,0.20511,-0.29583,-0.03050
9,10,25757.8,388.2,0.025254004,0.32277,-0.34922,0.44503,-0.05264
10,11,26244.3,381.0,0.016065377,0.20153,0.19532,-0.38439,0.12499
11,12,26767.3,373.6,0.001457485,0.01793,0.01715,0.07754,0.10779
12,13,27248.6,367.0,0.010783071,0.13028,-0.33051,0.13904,-0.04133
13,14,28733.5,348.0,0.003084395,0.03534,-0.18101,0.01647,0.04798
14,15,29414.3,340.0,0.000238174,0.00267,0.00614,0.04692,-0.02066
15,16,30533.6,327.5,0.004515552,0.04869,0.20256,-0.08067,0.03391
16,17,31657.3,315.9,0.016569538,0.17231,0.26633,-0.31272,-0.05988
17,18,32906.7,303.9,0.003756431,0.03758,-0.09108,0.10923,0.13174
18,19,33743.0,296.4,0.011099492,0.10829,0.32573,0.04278,0.01909
19,20,34783.3,287.5,0.010530584,0.09967,-0.30427,-0.05107,0.06692
