,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,1645.9,6075.8,0.000028322,0.00566,0.06811,-0.02746,-0.01647
1,2,6762.3,1478.8,0.001560263,0.07596,-0.11635,-0.12634,0.21554
2,3,8815.3,1134.4,0.000293903,0.01098,0.07176,0.04729,-0.05991
3,4,11919.1,839.0,0.002743677,0.07578,-0.16985,-0.19815,0.08757
4,5,16859.8,593.1,0.005595634,0.10926,-0.27503,0.15204,0.10248
5,6,22490.3,444.6,0.003526900,0.05163,0.07478,0.18157,0.11431
6,7,24618.8,406.2,0.001418900,0.01897,0.06053,0.12362,0.00537
7,8,26068.7,383.6,0.002499479,0.03157,-0.10186,-0.13990,0.04021
8,9,26613.7,375.7,0.017511475,0.21662,-0.31122,-0.33228,0.09669
9,10,26789.0,373.3,0.028103042,0.34536,0.34013,0.45251,-0.15783
10,11,26924.3,371.4,0.005768297,0.07053,0.12819,0.21447,-0.09000
11,12,27817.1,359.5,0.000013655,0.00016,0.00706,0.00944,-0.00475
12,13,28880.8,346.3,0.000064928,0.00074,0.00692,-0.02609,-0.00340
13,14,29157.3,343.0,0.000001640,0.00002,-0.00074,0.00424,-0.00004
14,15,29956.5,333.8,0.002074744,0.02280,0.03182,0.10803,-0.10059
15,16,30996.2,322.6,0.000295097,0.00313,0.00509,-0.00696,-0.05532
16,17,31011.6,322.5,0.000228154,0.00242,0.04828,-0.00253,0.00919
17,18,32741.7,305.4,0.003654253,0.03674,0.08361,0.08348,-0.15095
18,19,32957.7,303.4,0.000000421,0.00000,0.00081,0.00001,-0.00188
19,20,33056.4,302.5,0.000008096,0.00008,0.00126,-0.00376,-0.00806
