,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8856.0,1129.2,0.013232636,0.49191,0.46138,-0.04105,0.52664
1,2,11709.5,854.0,0.004421275,0.12430,-0.00832,0.31494,-0.15827
2,3,14822.1,674.7,0.001217166,0.02703,-0.11270,0.10552,-0.05654
3,4,15296.7,653.7,0.006886169,0.14820,0.17808,-0.15505,0.30405
4,5,16035.3,623.6,0.006088463,0.12500,-0.22348,-0.13307,-0.23948
5,6,18363.5,544.6,0.152975608,2.74247,0.81627,-0.01748,1.44079
6,7,19338.9,517.1,0.014416261,0.24541,-0.40488,0.05716,-0.27967
7,8,24915.4,401.4,0.033951683,0.44861,-0.17171,0.03275,-0.64657
8,9,25192.7,396.9,0.142368593,1.86044,-0.35687,0.03036,-1.31612
9,10,26762.6,373.7,0.002327073,0.02863,-0.06323,0.10761,-0.11423
10,11,27123.8,368.7,0.007603913,0.09229,-0.15095,0.25612,-0.06253
11,12,27402.1,364.9,0.000070430,0.00085,0.00254,0.00930,-0.02745
12,13,32335.5,309.3,0.000749071,0.00763,-0.06987,0.00595,0.05205
13,14,32349.3,309.1,0.005187440,0.05279,0.06313,-0.03346,0.21837
14,15,32916.6,303.8,0.000658815,0.00659,0.07774,-0.01673,-0.01629
15,16,33332.1,300.0,0.010528950,0.10399,-0.12529,-0.11975,0.27194
16,17,33627.1,297.4,0.001616147,0.01582,-0.00254,0.06532,0.10747
17,18,34031.8,293.8,0.000842825,0.00815,0.06921,-0.02562,-0.05203
18,19,34305.8,291.5,0.002986217,0.02866,0.15774,-0.01576,-0.05940
19,20,35257.9,283.6,0.006479079,0.06050,0.07213,0.09751,0.21398
