,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,10564.8,946.5,0.006717232,0.20932,0.10261,-0.12292,0.42858
1,2,13523.1,739.5,0.000013319,0.00032,-0.00104,-0.00712,0.01651
2,3,15552.8,643.0,0.000171429,0.00363,-0.05113,-0.02517,-0.01951
3,4,18513.4,540.1,0.006786275,0.12068,0.17680,-0.01576,0.29861
4,5,19649.1,508.9,0.034345657,0.57545,0.64771,0.39438,0.01967
5,6,19896.6,502.6,0.151918960,2.51367,-1.31458,-0.88610,0.01916
6,7,28018.4,356.9,0.270530314,3.17870,1.57535,0.83336,-0.04965
7,8,28174.2,354.9,0.173527140,2.02764,1.06485,0.94213,0.07823
8,9,30271.8,330.3,0.000094074,0.00102,0.01366,0.02882,0.00245
9,10,32084.2,311.7,0.000012721,0.00013,-0.01045,-0.00436,0.00151
10,11,32407.1,308.6,0.000011591,0.00012,0.00113,-0.01079,0.00026
11,12,33096.3,302.1,0.006316397,0.06283,-0.20057,0.12896,0.07728
12,13,33353.3,299.8,0.000027193,0.00027,0.01192,0.01060,0.00372
13,14,34390.7,290.8,0.003523416,0.03373,-0.01236,0.15341,-0.10021
14,15,34990.7,285.8,0.000156848,0.00148,0.03588,0.01367,0.00121
15,16,35144.1,284.5,0.000024298,0.00023,0.01307,-0.00642,-0.00396
16,17,36225.9,276.0,0.000540237,0.00491,-0.01534,0.06821,-0.00463
17,18,36810.6,271.7,0.000124940,0.00112,-0.03315,0.00033,-0.00429
18,19,37107.4,269.5,0.000152215,0.00135,-0.03274,-0.01335,-0.01000
19,20,37175.3,269.0,0.000256663,0.00227,0.03652,0.02147,0.02186
