,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4293.2,2329.3,0.000703045,0.05391,-0.02030,-0.06048,0.22325
1,2,6807.1,1469.1,0.003566403,0.17248,-0.13126,-0.02971,0.39290
2,3,12030.4,831.2,0.008582952,0.23487,-0.21308,0.09858,-0.42397
3,4,12251.5,816.2,0.002507958,0.06739,0.05657,-0.04356,0.24959
4,5,16308.3,613.2,0.027849189,0.56218,0.72427,-0.14045,0.13378
5,6,18997.9,526.4,0.004652002,0.08061,0.24808,0.12255,-0.06367
6,7,21102.0,473.9,0.009300362,0.14509,0.20566,0.31501,0.05976
7,8,21687.8,461.1,0.008552165,0.12982,0.00577,0.01353,-0.36000
8,9,21794.4,458.8,0.012182115,0.18401,0.31105,-0.12570,0.26732
9,10,27183.6,367.9,0.000033374,0.00040,0.01955,0.00202,0.00421
10,11,27879.6,358.7,0.018680296,0.22058,-0.31141,0.21280,-0.27986
11,12,28061.8,356.4,0.002494912,0.02927,-0.12752,-0.09266,0.06650
12,13,28478.6,351.1,0.030695826,0.35484,-0.53797,0.22737,-0.11716
13,14,29665.4,337.1,0.053735725,0.59633,0.40446,-0.64754,0.11592
14,15,30589.8,326.9,0.002886471,0.03106,0.10739,0.07791,-0.11603
15,16,30776.1,324.9,0.004181628,0.04473,0.11027,-0.13572,0.11896
16,17,31705.2,315.4,0.002916499,0.03028,-0.16043,0.01589,-0.06552
17,18,31797.6,314.5,0.037592958,0.38921,0.58510,-0.03308,0.21396
18,19,34367.4,291.0,0.008136673,0.07794,-0.21902,0.12447,0.12034
19,20,34897.2,286.6,0.097577900,0.92053,-0.89667,-0.21055,-0.26867
