,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8618.1,1160.3,0.000017593,0.00067,-0.01108,0.01877,-0.01403
1,2,20413.2,489.9,0.000383911,0.00619,-0.04538,0.06155,0.01853
2,3,23610.0,423.5,0.000768542,0.01072,-0.09267,-0.03893,0.02477
3,4,26612.6,375.8,0.000000027,0.00000,-0.00027,-0.00012,-0.00050
4,5,27502.5,363.6,0.003587292,0.04294,0.18401,-0.05954,0.07441
5,6,28576.3,349.9,0.002127327,0.02451,0.01345,0.01451,-0.15529
6,7,29724.5,336.4,0.019476872,0.21571,0.02661,-0.45340,-0.09711
7,8,29861.9,334.9,0.000260977,0.00288,0.04711,-0.00799,0.02437
8,9,30937.8,323.2,0.000258741,0.00275,0.03764,-0.01910,0.03118
9,10,31392.7,318.5,0.003914546,0.04105,-0.06172,0.18967,-0.03559
10,11,31698.2,315.5,0.001329314,0.01381,-0.11549,-0.01125,-0.01848
11,12,32407.6,308.6,0.002720430,0.02764,0.08551,-0.13273,0.05203
12,13,32685.0,306.0,0.002425366,0.02443,0.04914,-0.13865,0.05282
13,14,34313.4,291.4,0.015645761,0.15011,-0.34255,0.01119,0.18067
14,15,35330.1,283.0,0.008231144,0.07670,-0.19300,-0.16831,0.10546
15,16,35987.7,277.9,0.001430631,0.01309,0.04194,-0.05523,0.09098
16,17,36542.9,273.7,0.000386370,0.00348,-0.05524,-0.00401,-0.02032
17,18,37071.5,269.7,0.000004199,0.00004,-0.00096,0.00469,-0.00379
18,19,37869.2,264.1,0.000095513,0.00083,0.02411,-0.01263,0.00947
19,20,37971.5,263.4,0.001006166,0.00872,0.05042,0.04430,-0.06495
