,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5156.7,1939.2,0.000047404,0.00303,-0.03453,0.01953,0.03812
1,2,5679.6,1760.7,0.000050411,0.00292,-0.00784,0.05036,-0.01801
2,3,8660.6,1154.7,0.000884615,0.03363,-0.03811,-0.16511,0.07010
3,4,25086.6,398.6,0.000626278,0.00822,-0.06347,0.05958,-0.02531
4,5,26404.9,378.7,0.000118512,0.00148,-0.02243,0.02168,0.02246
5,6,27037.6,369.9,0.000101033,0.00123,-0.01130,-0.02208,0.02480
6,7,28885.7,346.2,0.015805476,0.18014,-0.15224,-0.38604,0.08904
7,8,30598.0,326.8,0.001611893,0.01734,-0.09575,-0.08744,0.02301
8,9,33145.7,301.7,0.000317749,0.00316,-0.02486,0.04158,0.02845
9,10,34912.6,286.4,0.004111365,0.03877,-0.09365,0.07069,0.15812
10,11,35229.4,283.9,0.000110681,0.00103,0.01725,-0.01259,-0.02405
11,12,36298.1,275.5,0.006379700,0.05786,-0.12385,0.08492,0.18792
12,13,37286.8,268.2,0.000236636,0.00209,0.03910,-0.02368,-0.00033
13,14,38518.8,259.6,0.005343244,0.04567,0.08788,-0.18761,0.05241
14,15,40539.4,246.7,0.004861596,0.03948,0.12279,-0.11715,0.10334
15,16,41095.0,243.3,0.001490688,0.01194,0.06825,-0.02031,0.08290
16,17,41490.9,241.0,0.000091379,0.00073,0.00625,-0.02296,0.01259
17,18,42339.2,236.2,0.000221157,0.00172,-0.02659,0.00255,-0.03172
18,19,42458.9,235.5,0.001512847,0.01173,-0.07311,0.06900,0.04030
19,20,43089.1,232.1,0.002305189,0.01761,0.07183,-0.10828,0.02700
