,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9340.6,1070.6,0.002611023,0.09203,0.23807,0.10298,-0.15730
1,2,12151.1,823.0,0.000001525,0.00004,-0.00003,-0.00636,0.00093
2,3,12534.1,797.8,0.003358601,0.08822,0.08767,-0.08099,-0.27197
3,4,23083.5,433.2,0.095483427,1.36176,0.91066,0.46731,-0.56043
4,5,27368.8,365.4,0.041608962,0.50050,-0.44150,-0.54077,-0.11466
5,6,28330.8,353.0,0.002695862,0.03133,0.06639,-0.16312,-0.01764
6,7,29929.1,334.1,0.006052431,0.06658,-0.09788,-0.22124,-0.08972
7,8,30538.7,327.5,0.000253654,0.00273,0.03188,0.03531,0.02170
8,9,30794.9,324.7,0.140331706,1.50021,0.75909,0.86647,0.41620
9,10,31333.6,319.1,0.018685299,0.19632,0.25285,0.32875,0.15591
10,11,33173.7,301.4,0.000809696,0.00804,-0.08786,-0.00581,-0.01681
11,12,34503.0,289.8,0.003577243,0.03413,0.15900,0.09009,0.02710
12,13,35561.0,281.2,0.003006621,0.02783,0.08846,-0.13469,-0.04323
13,14,35832.5,279.1,0.003100901,0.02849,-0.10110,-0.13040,-0.03555
14,15,36035.0,277.5,0.002371493,0.02167,0.04142,0.14051,0.01440
15,16,37325.4,267.9,0.007613582,0.06715,-0.16990,-0.19324,0.03072
16,17,37567.4,266.2,0.040308950,0.35324,-0.47197,-0.36037,0.02483
17,18,38743.0,258.1,0.000196406,0.00167,-0.00948,0.00591,-0.03930
18,19,38853.3,257.4,0.002653878,0.02249,-0.06400,0.13554,-0.00461
19,20,39339.0,254.2,0.000076465,0.00064,-0.01268,0.02184,0.00150
