,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2798.0,3573.9,0.000080541,0.00948,0.07324,-0.06402,0.00374
1,2,8079.1,1237.8,0.001488976,0.06067,-0.08669,0.22520,-0.04942
2,3,12255.8,815.9,0.001805435,0.04850,-0.15996,-0.00809,0.15114
3,4,15611.7,640.5,0.000077283,0.00163,-0.02683,-0.01344,0.02701
4,5,20978.2,476.7,0.012760328,0.20025,-0.10784,0.41435,0.13012
5,6,21597.1,463.0,0.000206940,0.00315,0.03479,0.03523,-0.02651
6,7,25670.3,389.6,0.000925614,0.01187,-0.04116,-0.08611,0.05256
7,8,25759.3,388.2,0.000046929,0.00060,-0.00108,0.00946,0.02256
8,9,25955.4,385.3,0.000175970,0.00223,-0.01912,-0.04319,0.00079
9,10,26349.7,379.5,0.011841169,0.14794,0.21806,0.20270,-0.24353
10,11,26595.0,376.0,0.000039342,0.00049,-0.01868,-0.00232,0.01151
11,12,27741.4,360.5,0.000005566,0.00007,-0.00177,-0.00771,0.00188
12,13,28556.1,350.2,0.000277518,0.00320,-0.04290,-0.03651,0.00504
13,14,29897.1,334.5,0.001722810,0.01897,0.10355,-0.08250,-0.03798
14,15,30127.9,331.9,0.008208342,0.08969,0.11409,-0.27446,-0.03672
15,16,30722.8,325.5,0.000618029,0.00662,0.08063,0.00716,-0.00833
16,17,30888.2,323.7,0.005459325,0.05819,0.13682,-0.18950,-0.05964
17,18,31226.5,320.2,0.000809594,0.00854,0.01265,0.08165,-0.04134
18,19,31947.5,313.0,0.000189977,0.00196,0.04103,-0.00640,-0.01527
19,20,32333.3,309.3,0.003800529,0.03870,-0.05996,0.09897,0.15908
