,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8486.7,1178.3,0.000010105,0.00039,0.00897,0.00893,-0.01522
1,2,19326.7,517.4,0.001198723,0.02042,0.13500,-0.03509,0.03102
2,3,25838.3,387.0,0.002610219,0.03326,-0.07586,0.08458,0.14265
3,4,26034.4,384.1,0.021742800,0.27494,-0.29651,0.04161,0.43046
4,5,27277.4,366.6,0.001083523,0.01308,0.02575,0.04275,0.10289
5,6,27928.4,358.1,0.019599738,0.23104,-0.45774,0.05594,0.13557
6,7,29503.5,338.9,0.000276474,0.00309,-0.01760,0.01875,0.04923
7,8,31093.2,321.6,0.005807452,0.06149,0.24601,0.02504,-0.01843
8,9,32613.9,306.6,0.008210196,0.08288,-0.27531,-0.06593,0.05225
9,10,33470.8,298.8,0.007338217,0.07218,0.15723,-0.12370,-0.17931
10,11,35862.0,278.8,0.003914860,0.03594,-0.00315,-0.18091,-0.05656
11,12,36137.9,276.7,0.010361229,0.09439,-0.28509,0.10450,0.04684
12,13,37073.3,269.7,0.017173924,0.15250,0.31905,-0.12587,-0.18673
13,14,38694.6,258.4,0.002853509,0.02428,-0.08481,-0.01653,0.12966
14,15,38859.4,257.3,0.005782296,0.04899,0.11214,0.08395,0.17136
15,16,39386.6,253.9,0.007813236,0.06531,0.19266,0.03692,-0.16379
16,17,39788.8,251.3,0.000879795,0.00728,-0.03578,-0.03651,0.06831
17,18,40551.2,246.6,0.001591934,0.01292,0.10976,0.02611,-0.01395
18,19,40969.9,244.1,0.007026756,0.05646,0.23286,-0.00221,-0.04729
19,20,41593.2,240.4,0.009337619,0.07391,0.24417,0.02488,-0.11691
