,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5421.4,1844.5,0.000014533,0.00088,-0.00166,-0.00856,0.02840
1,2,9274.4,1078.2,0.000057644,0.00205,0.01737,0.01219,-0.03995
2,3,17359.1,576.1,0.000015580,0.00030,0.01463,-0.00836,-0.00340
3,4,23534.3,424.9,0.000136935,0.00192,-0.03680,-0.02282,0.00638
4,5,23683.4,422.2,0.009802426,0.13626,-0.07714,-0.15162,0.32759
5,6,26631.1,375.5,0.000012246,0.00015,0.00932,0.00797,-0.00103
6,7,27055.9,369.6,0.000055822,0.00068,0.01780,-0.01375,0.01317
7,8,28369.7,352.5,0.000036063,0.00042,-0.01394,-0.01487,-0.00174
8,9,30892.6,323.7,0.000182631,0.00195,-0.00540,-0.04303,-0.00809
9,10,31779.8,314.7,0.000295958,0.00307,-0.02726,-0.03964,0.02741
10,11,31944.9,313.0,0.000640915,0.00661,0.02080,0.05555,-0.05556
11,12,33155.1,301.6,0.000261956,0.00260,-0.04581,-0.02241,0.00064
12,13,34175.0,292.6,0.000687160,0.00662,0.00999,-0.01738,-0.07885
13,14,34865.4,286.8,0.000092695,0.00088,0.02778,0.01009,0.00135
14,15,35761.9,279.6,0.005741085,0.05285,-0.14161,-0.04778,0.17469
15,16,36151.4,276.6,0.002697073,0.02456,-0.04291,-0.11841,-0.09326
16,17,37476.3,266.8,0.001044890,0.00918,0.09342,-0.00240,-0.02114
17,18,37740.9,265.0,0.000981949,0.00857,-0.08327,-0.01784,-0.03624
18,19,37770.0,264.8,0.010173727,0.08868,0.27271,0.07454,0.09355
19,20,39687.9,252.0,0.001472337,0.01221,0.02654,-0.06207,-0.08750
