,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,-807.2,-12389.1,-0.000060752,0.02478,-0.08931,0.12923,-0.01007
1,2,4452.7,2245.8,0.000057822,0.00428,0.04114,0.04900,-0.01348
2,3,15845.1,631.1,0.002953518,0.06136,-0.01411,0.08335,0.23285
3,4,21397.3,467.3,0.001181821,0.01818,-0.03611,-0.07765,0.10416
4,5,23317.4,428.9,0.002561890,0.03617,-0.09417,0.09545,-0.13488
5,6,23971.7,417.2,0.002009661,0.02760,0.13862,-0.02114,-0.08910
6,7,25276.9,395.6,0.015390093,0.20044,-0.32180,0.30593,-0.05739
7,8,26856.2,372.4,0.101570232,1.24508,0.91298,0.60243,-0.22050
8,9,27886.6,358.6,0.044726307,0.52801,0.56222,0.44318,-0.12454
9,10,28141.2,355.4,0.009141377,0.10694,-0.32161,-0.00136,0.05920
10,11,28166.7,355.0,0.007656383,0.08949,-0.01471,-0.12573,0.27104
11,12,30610.1,326.7,0.033262118,0.35773,-0.26810,0.52901,0.07751
12,13,31604.7,316.4,0.003158696,0.03290,-0.11056,0.05718,0.13195
13,14,32712.8,305.7,0.000372878,0.00375,0.05551,-0.00364,0.02565
14,15,33521.7,298.3,0.041840187,0.41091,-0.49591,0.40618,0.00040
15,16,34135.7,292.9,0.005584084,0.05385,0.12470,-0.16587,0.10387
16,17,34632.8,288.7,0.007264132,0.06905,0.15764,-0.11960,0.17291
17,18,35082.6,285.0,0.021761098,0.20420,0.31832,-0.32064,-0.00805
18,19,36434.6,274.5,0.001266312,0.01144,0.08765,-0.02027,0.05787
19,20,36902.5,271.0,0.007708342,0.06877,-0.22992,0.06325,0.10910
