,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14498.1,689.7,0.000004332,0.00010,0.00537,-0.00335,-0.00763
1,2,19280.4,518.7,0.000223449,0.00382,-0.03102,-0.02300,-0.04821
2,3,21218.1,471.3,0.000249392,0.00387,0.03483,-0.00358,0.05141
3,4,25847.8,386.9,0.000002991,0.00004,0.00524,-0.00314,-0.00086
4,5,28992.9,344.9,0.000222479,0.00253,0.03622,0.03244,-0.01273
5,6,32380.3,308.8,0.011227708,0.11415,0.31174,-0.11358,-0.06380
6,7,33965.3,294.4,0.000033749,0.00033,-0.01511,0.00781,-0.00615
7,8,35316.5,283.2,0.000531169,0.00495,-0.06359,-0.02297,-0.01949
8,9,35864.6,278.8,0.083345429,0.76505,-0.68209,0.51527,0.18522
9,10,36578.0,273.4,0.002541383,0.02287,-0.08121,-0.09844,0.08116
10,11,36891.7,271.1,0.000879342,0.00785,0.01247,-0.01712,-0.08601
11,12,38076.4,262.6,0.010442963,0.09029,0.02054,-0.08729,0.28679
12,13,38367.8,260.6,0.000787419,0.00676,-0.03099,-0.01958,0.07357
13,14,39652.0,252.2,0.017844710,0.14816,-0.23257,-0.30608,-0.01953
14,15,40820.4,245.0,0.017903589,0.14439,0.20306,0.31737,-0.04932
15,16,41148.0,243.0,0.047427204,0.37945,-0.31348,-0.48212,0.22078
16,17,41774.7,239.4,0.000909714,0.00717,0.07130,0.04325,-0.01466
17,18,42385.9,235.9,0.002186976,0.01699,0.11032,0.06829,0.01236
18,19,43268.2,231.1,0.003286704,0.02501,0.11623,0.02920,0.10318
19,20,44313.0,225.7,0.000093914,0.00070,-0.02361,-0.00965,-0.00685
