,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7174.8,1393.8,0.001590488,0.07298,-0.08082,-0.10729,0.23438
1,2,13394.3,746.6,0.012447194,0.30593,-0.08486,-0.54629,0.01741
2,3,19168.7,521.7,0.001878375,0.03226,0.00342,-0.16676,-0.06664
3,4,21276.0,470.0,0.000665864,0.01030,-0.03692,0.06431,0.06931
4,5,21985.6,454.8,0.008313124,0.12448,-0.05513,-0.34830,-0.01121
5,6,22068.8,453.1,0.022496857,0.33560,-0.22532,-0.14279,0.51424
6,7,25165.4,397.4,0.014921008,0.19520,0.01926,0.39639,-0.19416
7,8,25701.7,389.1,0.003893044,0.04987,0.02521,0.20378,-0.08778
8,9,27202.5,367.6,0.220194914,2.66486,-0.29976,-1.52084,0.51192
9,10,27473.9,364.0,0.004875784,0.05843,-0.06499,-0.22061,0.07438
10,11,27585.5,362.5,0.209949648,2.50559,-0.38285,-1.48058,0.40853
11,12,30660.9,326.1,0.000335289,0.00360,-0.04426,-0.01953,-0.03549
12,13,31443.4,318.0,0.026427268,0.27669,0.15402,-0.07481,-0.49737
13,14,32462.7,308.0,0.001250191,0.01268,-0.10948,0.01602,0.02087
14,15,33159.5,301.6,0.002756423,0.02737,0.14783,-0.04450,-0.05943
15,16,34283.8,291.7,0.002515764,0.02416,0.07317,0.13479,-0.02523
16,17,34984.8,285.8,0.005782845,0.05442,-0.03310,-0.19338,0.12619
17,18,35142.1,284.6,0.001245700,0.01167,0.07655,-0.07382,0.01901
18,19,36129.6,276.8,0.000530926,0.00484,-0.00412,0.06911,0.00665
19,20,36787.7,271.8,0.000441584,0.00395,-0.05482,0.00795,-0.02972
