,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9047.7,1105.3,0.003574857,0.13008,-0.24829,0.24247,0.09817
1,2,12147.2,823.2,0.003791599,0.10276,0.17981,-0.12805,0.23244
2,3,16025.4,624.0,0.000176405,0.00362,-0.03373,-0.04982,-0.00205
3,4,19474.5,513.5,0.061066859,1.03232,0.65313,-0.77413,-0.08033
4,5,21761.8,459.5,0.034348094,0.51962,0.53012,-0.32004,-0.36900
5,6,25043.7,399.3,0.002128947,0.02799,-0.14414,-0.04914,-0.06925
6,7,25913.6,385.9,0.011679570,0.14838,-0.31818,0.19401,0.09747
7,8,27382.4,365.2,0.000913532,0.01098,-0.06266,-0.07472,-0.03839
8,9,27862.9,358.9,0.000376135,0.00444,0.00470,-0.04926,-0.04467
9,10,29769.5,335.9,0.151709768,1.67771,-0.71667,0.73425,0.79055
10,11,30414.8,328.8,0.119654554,1.29515,0.68256,-0.72618,-0.54948
11,12,31341.8,319.1,0.020012385,0.21021,0.04168,-0.14122,-0.43420
12,13,31807.3,314.4,0.024005109,0.24846,0.06329,-0.23736,-0.43372
13,14,32132.9,311.2,0.001632075,0.01672,0.07478,-0.09632,-0.04303
14,15,32377.5,308.9,0.007181645,0.07302,-0.20165,0.15672,0.08831
15,16,32590.9,306.8,0.000034006,0.00034,0.01630,-0.00447,0.00760
16,17,33271.2,300.6,0.003797254,0.03757,0.02387,-0.16114,-0.10507
17,18,34486.3,290.0,0.004374470,0.04176,0.07338,-0.17782,-0.06896
18,19,35056.8,285.3,0.008784329,0.08249,0.21672,-0.07907,-0.17109
19,20,35254.3,283.7,0.007349012,0.06863,0.15867,-0.14532,-0.14943
