,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,22127.6,451.9,0.016907573,0.25155,0.49889,-0.01550,0.04913
1,2,24962.0,400.6,0.000447133,0.00590,-0.02142,-0.07033,0.02219
2,3,27309.9,366.2,0.004506773,0.05433,-0.12716,-0.07712,0.17947
3,4,28842.5,346.7,0.000944013,0.01078,-0.07708,-0.06471,0.02544
4,5,29408.3,340.0,0.005315442,0.05950,0.11696,0.18411,-0.10921
5,6,31565.3,316.8,0.000768058,0.00801,0.01743,0.08366,-0.02659
6,7,31903.5,313.4,0.001405179,0.01450,-0.12041,0.00041,0.00116
7,8,32173.0,310.8,0.003450650,0.03531,-0.14654,-0.08984,0.07592
8,9,33912.5,294.9,0.007019321,0.06814,0.09883,0.09212,-0.22336
9,10,34111.9,293.2,0.000742044,0.00716,0.08043,0.02232,-0.01394
10,11,34760.3,287.7,0.001535411,0.01454,-0.08506,-0.06559,0.05481
11,12,35007.4,285.7,0.000352070,0.00331,-0.02603,-0.03310,0.03922
12,13,35713.7,280.0,0.000031227,0.00029,-0.00924,-0.01177,-0.00800
13,14,36499.8,274.0,0.004102605,0.03700,0.01163,0.06964,0.17894
14,15,37726.5,265.1,0.007179705,0.06265,-0.03502,-0.01764,-0.24721
15,16,37971.5,263.4,0.004174232,0.03619,0.13382,0.13364,0.02061
16,17,38090.0,262.5,0.013974997,0.12079,-0.26182,0.11917,-0.19503
17,18,39452.4,253.5,0.017741523,0.14804,-0.13472,-0.32508,0.15563
18,19,39972.3,250.2,0.016841750,0.13871,0.00290,-0.32786,-0.17666
19,20,40490.5,247.0,0.014935987,0.12144,-0.03031,0.15608,-0.31009
