,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,-1223.2,-8175.5,-0.000096020,0.02584,-0.10974,-0.09619,0.06743
1,2,4347.6,2300.1,0.000050740,0.00384,-0.02465,0.04329,-0.03688
2,3,15601.2,641.0,0.001768963,0.03733,-0.05254,0.11759,0.14401
3,4,21029.5,475.5,0.000131918,0.00207,-0.02281,-0.03660,0.01431
4,5,21848.7,457.7,0.007779882,0.11723,0.29121,0.12573,0.12891
5,6,24065.3,415.5,0.008609890,0.11778,-0.33435,0.01552,0.07585
6,7,25185.6,397.1,0.000321064,0.00420,0.04111,-0.03680,-0.03394
7,8,26982.1,370.6,0.024950509,0.30442,-0.54393,0.02321,-0.08958
8,9,27309.7,366.2,0.144152458,1.73772,-0.78215,0.94320,-0.48615
9,10,27939.0,357.9,0.000098485,0.00116,0.02818,-0.01890,-0.00304
10,11,28132.8,355.5,0.001850393,0.02165,0.13954,0.04454,0.01405
11,12,29251.3,341.9,0.006708754,0.07550,0.16004,-0.08925,-0.20476
12,13,32301.4,309.6,0.000056604,0.00058,-0.00186,0.02318,0.00601
13,14,32686.2,305.9,0.016350866,0.16468,-0.21016,-0.19768,0.28537
14,15,33058.8,302.5,0.036975906,0.36822,-0.51496,-0.29708,0.12157
15,16,34103.0,293.2,0.017937255,0.17316,-0.41011,0.05987,0.03715
16,17,35306.8,283.2,0.002385300,0.02224,-0.09802,0.10484,0.04053
17,18,35629.4,280.7,0.000000879,0.00001,-0.00274,0.00066,-0.00044
18,19,35749.7,279.7,0.000201660,0.00186,-0.04245,0.00444,-0.00591
19,20,36251.4,275.9,0.004643033,0.04217,-0.17538,-0.10669,0.00491
