,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,1353.0,7390.7,0.000133952,0.03259,0.04585,0.06104,-0.16360
1,2,8078.0,1237.9,0.000968386,0.03947,-0.04768,-0.07397,0.17810
2,3,17008.2,588.0,0.000028274,0.00055,-0.00884,-0.01061,0.01888
3,4,21893.1,456.8,0.000050015,0.00075,0.01264,0.02275,-0.00863
4,5,22805.3,438.5,0.000074038,0.00107,-0.02437,-0.00387,0.02145
5,6,23460.4,426.2,0.000024300,0.00034,0.00919,0.00395,-0.01552
6,7,24545.9,407.4,0.166305083,2.23050,-0.12208,-1.33795,-0.65229
7,8,27573.5,362.7,0.000263629,0.00315,-0.00550,-0.03519,0.04335
8,9,27994.9,357.2,0.009713097,0.11422,0.33095,-0.01992,0.06558
9,10,28618.3,349.4,0.005363412,0.06170,-0.24116,-0.04618,-0.03750
10,11,30857.5,324.1,0.000030667,0.00033,0.00573,-0.01315,-0.01102
11,12,31720.9,315.2,0.010424343,0.10819,0.03582,0.32164,0.05874
12,13,32295.3,309.6,0.007888215,0.08041,-0.03266,0.18494,0.21247
13,14,33418.8,299.2,0.043220713,0.42577,-0.14639,-0.31161,0.55430
14,15,34063.8,293.6,0.003639627,0.03518,0.06031,0.02586,-0.17570
15,16,34198.9,292.4,0.000382507,0.00368,0.05284,-0.02789,0.01060
16,17,34721.1,288.0,0.008264953,0.07836,0.11443,-0.15507,0.20303
17,18,35327.0,283.1,0.006267568,0.05841,-0.23706,0.01681,0.04391
18,19,35351.3,282.9,0.010778043,0.10037,0.14478,0.17613,-0.21997
19,20,35998.6,277.8,0.005980168,0.05469,-0.13035,-0.03660,0.19068
