,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6590.7,1517.3,0.001106364,0.05526,-0.17074,0.09294,-0.13219
1,2,14138.7,707.3,0.011357511,0.26445,0.26648,0.43981,-0.00255
2,3,18526.7,539.8,0.000403345,0.00717,0.01574,-0.07351,-0.03893
3,4,18922.2,528.5,0.004350508,0.07569,0.01788,-0.25812,-0.09351
4,5,20338.1,491.7,0.000069401,0.00112,0.01135,0.02809,0.01433
5,6,21586.2,463.3,0.002919414,0.04452,-0.09490,-0.18172,0.04997
6,7,21837.4,457.9,0.012347999,0.18615,-0.33522,0.21970,-0.15973
7,8,22603.2,442.4,0.000859623,0.01252,-0.07706,-0.08058,0.00941
8,9,25470.9,392.6,0.000102085,0.00132,-0.01802,-0.01502,0.02773
9,10,27994.4,357.2,0.433700772,5.10030,0.12370,2.17423,-0.59810
10,11,29091.4,343.7,0.005646118,0.06389,0.02698,-0.24345,0.06245
11,12,31784.4,314.6,0.008055573,0.08344,0.17245,0.15541,-0.17189
12,13,31958.2,312.9,0.020179441,0.20788,-0.41511,-0.05072,-0.18162
13,14,32402.2,308.6,0.000906392,0.00921,0.02399,-0.09150,-0.01619
14,15,34268.6,291.8,0.000529607,0.00509,0.02250,0.01585,-0.06581
15,16,34431.0,290.4,0.006550936,0.06264,-0.00711,0.23405,-0.08836
16,17,34592.0,289.1,0.004745574,0.04516,0.02274,-0.20708,0.04201
17,18,35056.1,285.3,0.000658179,0.00618,-0.00935,-0.01712,0.07616
18,19,35658.2,280.4,0.000503657,0.00465,-0.05648,0.00384,-0.03802
19,20,36364.2,275.0,0.000144956,0.00131,0.02479,-0.02132,-0.01560
