,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8936.2,1119.0,0.003540148,0.13042,-0.34419,-0.03508,-0.10354
1,2,12743.6,784.7,0.003267712,0.08442,0.01473,0.06067,-0.28376
2,3,16886.5,592.2,0.000417725,0.00814,0.02407,-0.08324,0.02522
3,4,17512.2,571.0,0.008973618,0.16870,0.31946,0.16160,0.20131
4,5,20526.3,487.2,0.066915948,1.07324,0.93017,-0.02499,0.45540
5,6,26216.2,381.4,0.000379019,0.00476,0.06161,-0.02023,-0.02356
6,7,27407.2,364.9,0.004443927,0.05338,-0.22477,-0.05260,-0.00964
7,8,27886.4,358.6,0.007795308,0.09203,0.29710,0.06103,0.00579
8,9,30040.9,332.9,0.259222149,2.84076,-1.61542,-0.33642,0.34350
9,10,30575.6,327.1,0.002016057,0.02171,-0.03718,-0.13058,-0.05723
10,11,31442.1,318.0,0.017367859,0.18185,0.33352,0.09883,0.24667
11,12,31812.3,314.3,0.016556180,0.17133,0.39920,0.03395,0.10402
12,13,32164.3,310.9,0.014747318,0.15094,0.38694,0.01642,-0.03084
13,14,32348.8,309.1,0.006917576,0.07040,-0.22894,-0.07227,0.11298
14,15,32423.5,308.4,0.000843966,0.00857,0.01394,0.02293,-0.08860
15,16,33584.4,297.8,0.002800477,0.02745,0.13666,0.01794,0.09194
16,17,35201.8,284.1,0.007598228,0.07106,0.24813,0.08689,0.04405
17,18,35310.3,283.2,0.000464182,0.00433,0.05523,-0.00275,0.03564
18,19,35811.1,279.2,0.000077838,0.00072,-0.02020,0.01713,-0.00380
19,20,35974.6,278.0,0.000091696,0.00084,-0.02796,-0.00748,0.00111
