,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6206.8,1611.1,0.000007211,0.00038,0.00248,-0.01845,0.00600
1,2,13209.8,757.0,0.002927080,0.07295,-0.19504,0.04591,0.18111
2,3,14659.7,682.1,0.000026695,0.00060,-0.00411,-0.01641,-0.01770
3,4,18010.5,555.2,0.000810279,0.01481,-0.03783,-0.07094,-0.09136
4,5,19393.4,515.6,0.000076575,0.00130,0.00011,0.03587,-0.00367
5,6,20369.8,490.9,0.001718187,0.02777,0.00889,0.06785,0.15194
6,7,21568.8,463.6,0.000320766,0.00490,-0.04723,-0.01577,-0.04915
7,8,22700.5,440.5,0.067811048,0.98343,0.32653,0.07506,0.93337
8,9,24134.9,414.3,0.000112034,0.00153,0.02054,0.02129,-0.02555
9,10,26877.5,372.1,0.000325491,0.00399,-0.04364,0.04005,-0.02188
10,11,27393.8,365.0,0.000078691,0.00095,-0.02608,-0.00319,-0.01598
11,12,27482.4,363.9,0.002553319,0.03059,0.15347,-0.00306,0.08381
12,13,27789.0,359.9,0.000361755,0.00429,-0.05524,-0.02159,-0.02772
13,14,29665.6,337.1,0.000076260,0.00085,0.01563,0.02414,0.00440
14,15,30248.3,330.6,0.008329635,0.09066,-0.07737,0.04605,-0.28731
15,16,31015.1,322.4,0.005001714,0.05309,0.01390,0.13939,0.18294
16,17,31467.1,317.8,0.001593983,0.01668,-0.00487,-0.07992,-0.10132
17,18,32344.2,309.2,0.000092401,0.00094,0.00182,0.02037,0.02286
18,19,32662.2,306.2,0.004219657,0.04253,-0.00407,-0.13544,-0.15547
19,20,35670.3,280.3,0.000270465,0.00250,0.03332,-0.03228,0.01853
