,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6627.0,1509.0,0.001836110,0.09121,0.01019,0.25276,-0.16500
1,2,12055.2,829.5,0.013023652,0.35566,0.49850,-0.26992,-0.18520
2,3,13134.6,761.3,0.014519008,0.36391,-0.22000,-0.52693,-0.19456
3,4,16550.4,604.2,0.000490861,0.00976,0.00764,0.05940,0.07859
4,5,19239.8,519.8,0.000628957,0.01076,0.06250,0.04593,0.06889
5,6,20900.8,478.4,0.000787470,0.01240,0.07174,-0.00937,0.08467
6,7,21485.4,465.4,0.013400863,0.20534,0.05813,-0.32879,0.30635
7,8,21766.8,459.4,0.004737039,0.07165,0.07689,0.25634,0.00452
8,9,23357.9,428.1,0.002131182,0.03004,0.04887,-0.08689,0.14177
9,10,25345.4,394.5,0.001601250,0.02080,0.06706,0.12766,-0.00234
10,11,26926.2,371.4,0.397482948,4.85981,0.84446,2.02354,0.22801
11,12,27309.0,366.2,0.002738576,0.03301,-0.05331,-0.17290,-0.01665
12,13,29004.6,344.8,0.000105292,0.00120,0.01834,0.02930,-0.00028
13,14,29368.0,340.5,0.000101204,0.00113,0.02399,0.02326,0.00422
14,15,31047.0,322.1,0.024273168,0.25738,0.13617,-0.28351,0.39808
15,16,32930.2,303.7,0.000342352,0.00342,0.03817,0.03424,-0.02817
16,17,33052.8,302.5,0.000609430,0.00607,-0.05610,0.04184,0.03423
17,18,34299.5,291.5,0.001741579,0.01672,-0.05285,0.10269,0.05812
18,19,34393.8,290.7,0.000520993,0.00499,0.03172,0.02961,0.05572
19,20,35038.2,285.4,0.010983404,0.10320,-0.12411,-0.29618,-0.00828
