,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3404.2,2937.6,0.000778123,0.07525,-0.24074,-0.12955,0.02265
1,2,5479.7,1824.9,0.010141319,0.60928,0.70375,0.16653,-0.29373
2,3,7795.6,1282.8,0.006669502,0.28165,0.46078,-0.05255,-0.25803
3,4,8023.3,1246.4,0.035591969,1.46041,-0.84863,-0.54857,0.66281
4,5,10677.1,936.6,0.000496342,0.01530,0.02006,-0.00629,-0.12191
5,6,12188.6,820.4,0.017969916,0.48536,-0.61930,0.01466,0.31878
6,7,13095.5,763.6,0.021454270,0.53934,-0.18195,-0.70522,-0.09435
7,8,13362.7,748.4,0.039632064,0.97640,0.12526,0.60561,-0.77068
8,9,14818.1,674.9,0.033893079,0.75300,-0.16493,-0.78190,0.33827
9,10,15121.4,661.3,0.041993443,0.91425,-0.07472,0.02448,0.95293
10,11,15483.3,645.9,0.002025793,0.04307,-0.12637,0.15710,-0.04922
11,12,15642.3,639.3,0.017968740,0.37818,-0.20560,-0.32604,0.47917
12,13,16764.1,596.5,0.042543036,0.83546,0.20158,-0.44756,0.77105
13,14,17514.6,571.0,0.125692313,2.36257,-0.20960,-0.47718,1.44601
14,15,18940.3,528.0,0.003776058,0.06563,0.20225,0.09988,-0.12147
15,16,19160.8,521.9,0.000082767,0.00142,-0.03349,-0.01731,-0.00077
16,17,19540.4,511.8,0.065856963,1.10954,-0.85905,-0.36823,-0.48579
17,18,20734.8,482.3,0.003406957,0.05409,-0.11476,0.14291,-0.14318
18,19,21174.3,472.3,0.000385870,0.00600,-0.02064,-0.04427,-0.06011
19,20,21884.2,457.0,0.000117468,0.00177,-0.03961,-0.00148,0.01401
