,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,1697.3,5891.8,0.000192747,0.03739,-0.01061,0.00797,-0.19290
1,2,8176.0,1223.1,0.000823301,0.03315,-0.00796,0.00216,-0.18189
2,3,15846.1,631.1,0.000085547,0.00178,0.01429,0.00876,-0.03868
3,4,20116.7,497.1,0.000356477,0.00583,0.01586,-0.07471,-0.00082
4,5,20909.6,478.2,0.000065445,0.00103,-0.02351,-0.00381,0.02153
5,6,21303.0,469.4,0.000236179,0.00365,0.05423,0.00849,-0.02524
6,7,22545.7,443.5,0.000751130,0.01097,0.08381,0.04230,-0.04641
7,8,24587.4,406.7,0.170619774,2.28451,0.13077,1.50569,0.01758
8,9,26563.2,376.5,0.000469106,0.00581,-0.00519,-0.01791,0.07393
9,10,26663.0,375.1,0.019177500,0.23679,-0.46295,0.14931,-0.01316
10,11,27523.2,363.3,0.000708597,0.00848,-0.07891,0.02380,0.04101
11,12,30309.9,329.9,0.024016778,0.26086,-0.05577,-0.49864,0.09545
12,13,31286.5,319.6,0.000117835,0.00124,-0.00305,-0.03418,-0.00788
13,14,31694.5,315.5,0.020433917,0.21225,-0.05303,-0.16014,-0.42871
14,15,32969.0,303.3,0.005139186,0.05132,0.05274,-0.02617,-0.21875
15,16,33028.8,302.8,0.013918193,0.13873,0.03441,-0.02889,-0.36974
16,17,34388.0,290.8,0.002078888,0.01990,0.10977,-0.01054,-0.08798
17,18,34505.3,289.8,0.011483740,0.10957,-0.22629,0.05072,-0.23619
18,19,35091.1,285.0,0.011367658,0.10665,0.17622,-0.03126,-0.27316
19,20,35518.7,281.5,0.007134982,0.06613,0.13206,0.03435,0.21797
