,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8250.3,1212.1,0.000006483,0.00026,-0.00814,-0.01111,-0.00830
1,2,17550.5,569.8,0.019052798,0.35739,-0.42853,0.05646,-0.41299
2,3,18694.7,534.9,0.001939072,0.03415,-0.04933,-0.02721,0.17599
3,4,24864.7,402.2,0.038496568,0.50970,-0.70703,-0.01671,-0.09760
4,5,25636.2,390.1,0.006628085,0.08512,-0.08991,-0.25992,-0.09734
5,6,28596.8,349.7,0.134849008,1.55241,-0.94278,0.09965,-0.80848
6,7,28659.7,348.9,0.200497628,2.30311,1.11275,-0.19846,1.01268
7,8,28913.9,345.9,0.000063455,0.00072,-0.02365,-0.01046,-0.00733
8,9,29135.5,343.2,0.062127809,0.70200,0.58326,-0.20237,0.56644
9,10,29401.2,340.1,0.000674829,0.00756,-0.07624,-0.03689,-0.01957
10,11,31116.3,321.4,0.000718188,0.00760,-0.05598,0.02748,-0.06090
11,12,32825.9,304.6,0.001223699,0.01227,-0.10665,0.02979,-0.00338
12,13,33817.3,295.7,0.275295977,2.68001,1.27439,-0.07895,1.02455
13,14,34726.4,288.0,0.001255263,0.01190,-0.02185,-0.10621,0.01189
14,15,34807.6,287.3,0.049051206,0.46393,-0.47794,0.16382,-0.45680
15,16,35122.2,284.7,0.002834846,0.02657,0.11201,-0.00996,0.11801
16,17,35568.4,281.1,0.004095171,0.03790,0.15125,0.00851,0.12230
17,18,37221.3,268.7,0.028668950,0.25357,0.34095,0.01962,0.37005
18,19,37511.0,266.6,0.008336497,0.07316,-0.18283,0.00498,-0.19928
19,20,38724.0,258.2,0.000596680,0.00507,0.05865,-0.00687,0.03981
