,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8781.4,1138.8,0.003262552,0.12231,-0.26217,-0.04457,-0.22714
1,2,12849.7,778.2,0.003809801,0.09761,-0.06745,-0.29617,-0.07307
2,3,17062.6,586.1,0.000408786,0.00789,-0.07258,-0.01603,0.04861
3,4,19318.7,517.6,0.040678865,0.69321,-0.71873,-0.15997,-0.38865
4,5,20759.7,481.7,0.044972258,0.71318,-0.49529,-0.24845,-0.63729
5,6,23505.6,425.4,0.001074136,0.01504,-0.01152,-0.12101,0.01639
6,7,25433.4,393.2,0.001733207,0.02243,-0.06152,-0.08295,0.10849
7,8,27687.2,361.2,0.000545701,0.00649,0.07461,-0.01379,0.02705
8,9,28910.4,345.9,0.001186987,0.01352,0.05567,-0.09290,0.04227
9,10,29945.7,333.9,0.220954827,2.42910,1.19760,-0.52430,0.84850
10,11,30618.2,326.6,0.001396051,0.01501,-0.05014,-0.09074,0.06529
11,12,30799.6,324.7,0.020256864,0.21652,0.23452,-0.30575,0.26085
12,13,31898.0,313.5,0.047053051,0.48562,0.54601,-0.10910,0.41904
13,14,31967.2,312.8,0.032145742,0.33105,0.29157,-0.39723,0.29706
14,15,32161.4,310.9,0.015171838,0.15530,0.35092,-0.03620,0.17564
15,16,32427.0,308.4,0.003815329,0.03873,-0.05224,0.18841,-0.02249
16,17,32497.8,307.7,0.005624528,0.05698,-0.08851,-0.19918,-0.09731
17,18,33153.3,301.6,0.000486673,0.00483,0.04744,0.03656,0.03529
18,19,33528.5,298.3,0.002671576,0.02623,-0.12117,0.05071,-0.09475
19,20,35181.1,284.2,0.001106184,0.01035,0.06958,-0.07388,-0.00719
