,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7996.1,1250.6,0.000004335,0.00018,0.00013,0.01184,-0.00620
1,2,17289.5,578.4,0.022341818,0.42541,0.33839,0.12190,-0.54410
2,3,18077.0,553.2,0.004025732,0.07332,0.23588,0.10702,-0.07889
3,4,23473.5,426.0,0.001617739,0.02269,0.06184,0.00508,-0.13725
4,5,24841.7,402.5,0.021433810,0.28405,0.01956,0.06250,0.52892
5,6,28377.4,352.4,0.184951813,2.14566,0.78863,0.24914,-1.20899
6,7,29452.0,339.5,0.251845341,2.81511,-0.93880,-0.30711,1.35626
7,8,31443.6,318.0,0.000833620,0.00873,-0.07031,0.05734,0.02229
8,9,31706.3,315.4,0.000018342,0.00019,-0.01103,0.00712,0.00424
9,10,31830.9,314.2,0.002314172,0.02393,0.12674,-0.04934,-0.07374
10,11,32371.1,308.9,0.000117180,0.00119,-0.02623,0.02177,0.00544
11,12,32953.0,303.5,0.000189831,0.00190,0.03267,-0.00543,-0.02828
12,13,33682.5,296.9,0.109331926,1.06861,-0.59227,-0.16606,0.83081
13,14,34113.9,293.1,0.181483687,1.75138,-0.71199,-0.23508,1.09050
14,15,34278.3,291.7,0.068547697,0.65834,0.44533,0.12684,-0.66628
15,16,34719.3,288.0,0.001874062,0.01777,-0.10406,0.01650,0.08166
16,17,35153.3,284.5,0.000446433,0.00418,-0.01471,-0.04017,0.04849
17,18,35728.6,279.9,0.004441898,0.04093,-0.14979,0.12978,0.04063
18,19,35817.0,279.2,0.000514585,0.00473,0.05822,0.00311,-0.03649
19,20,37208.3,268.8,0.001951373,0.01727,0.10627,0.02692,-0.07243
