,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9399.9,1063.8,0.004092904,0.14335,0.32778,0.18746,0.02758
1,2,12703.3,787.2,0.000006901,0.00018,0.00314,-0.00331,-0.01257
2,3,13016.4,768.3,0.003792539,0.09592,-0.27048,0.12853,-0.07899
3,4,23647.4,422.9,0.151548367,2.10981,1.19952,0.81575,0.07424
4,5,25628.3,390.2,0.000076107,0.00098,-0.01689,-0.02626,0.00171
5,6,28104.7,355.8,0.004468156,0.05234,-0.15185,-0.17108,0.00365
6,7,29685.4,336.9,0.000374071,0.00415,0.01283,-0.00604,-0.06283
7,8,30568.8,327.1,0.000001310,0.00001,-0.00043,-0.00235,0.00290
8,9,30851.3,324.1,0.264307059,2.82040,0.24988,1.63787,-0.27451
9,10,34202.6,292.4,0.000186828,0.00180,-0.00707,0.00995,0.04061
10,11,35733.7,279.8,0.000005856,0.00005,0.00129,0.00509,0.00514
11,12,36545.7,273.6,0.000002348,0.00002,0.00063,-0.00182,-0.00417
12,13,37396.2,267.4,0.000830945,0.00732,-0.01442,0.01877,0.08219
13,14,38498.5,259.8,0.085427077,0.73051,-0.47222,-0.71081,0.04769
14,15,38852.9,257.4,0.000004804,0.00004,-0.00322,-0.00549,0.00040
15,16,38996.2,256.4,0.000493467,0.00417,0.00994,-0.01436,-0.06214
16,17,40626.9,246.1,0.000201599,0.00163,0.00795,-0.00695,-0.03902
17,18,42280.3,236.5,0.000168373,0.00131,0.00766,-0.00157,-0.03535
18,19,42557.4,235.0,0.081103428,0.62739,0.22175,0.75334,-0.10341
19,20,43089.3,232.1,0.000054905,0.00042,-0.00532,-0.00181,0.01970
