,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6918.8,1445.3,0.000078993,0.00376,0.03492,-0.03046,0.04014
1,2,14405.0,694.2,0.005014751,0.11461,0.31355,0.12763,-0.00177
2,3,21616.4,462.6,0.001229038,0.01872,-0.12075,-0.05565,0.03227
3,4,22915.3,436.4,0.000425934,0.00612,0.03939,0.04768,-0.04790
4,5,26931.9,371.3,0.002774722,0.03392,0.15663,-0.09193,-0.03055
5,6,30276.4,330.3,0.015800604,0.17181,-0.26529,0.31847,-0.00157
6,7,32914.3,303.8,0.023609215,0.23614,0.30312,0.22442,-0.30643
7,8,32957.1,303.4,0.013231480,0.13217,-0.22168,-0.17063,0.23219
8,9,33870.9,295.2,0.001611744,0.01567,0.01887,-0.11037,-0.05594
9,10,34779.0,287.5,0.001608078,0.01522,-0.10229,-0.06431,0.02497
10,11,35169.0,284.3,0.000002122,0.00002,-0.00153,-0.00228,0.00351
11,12,35960.2,278.1,0.003244293,0.02970,-0.16298,-0.01848,0.05288
12,13,37866.2,264.1,0.002710834,0.02357,0.13488,0.04460,-0.05818
13,14,38464.9,260.0,0.000031921,0.00027,0.01551,0.00525,0.00224
14,15,38691.5,258.5,0.001170878,0.00996,0.09671,0.02297,-0.00909
15,16,39995.7,250.0,0.001725213,0.01420,-0.11233,-0.03926,0.00646
16,17,40176.0,248.9,0.004699847,0.03851,0.17060,0.09250,0.02913
17,18,41828.2,239.1,0.069638353,0.54809,0.03309,0.57539,-0.46468
18,19,42119.9,237.4,0.005743554,0.04489,-0.09394,0.18973,-0.00844
19,20,42288.2,236.5,0.046000754,0.35811,0.11467,0.52368,-0.26595
