,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14709.6,679.8,0.000002246,0.00005,0.00163,0.00085,0.00685
1,2,20337.4,491.7,0.000208059,0.00337,0.03688,-0.04315,-0.01207
2,3,21035.3,475.4,0.000290427,0.00455,-0.03753,0.05000,0.02522
3,4,25931.2,385.6,0.000004547,0.00006,0.00698,0.00125,-0.00272
4,5,29138.2,343.2,0.000148315,0.00168,-0.02272,0.00847,-0.03298
5,6,32664.9,306.1,0.001700032,0.01713,-0.12420,-0.02915,0.02928
6,7,33908.7,294.9,0.000150370,0.00146,0.03746,0.00751,0.00058
7,8,35409.2,282.4,0.114722395,1.06662,0.88404,0.44131,-0.30055
8,9,35926.5,278.3,0.000239877,0.00220,0.03533,0.02948,0.00898
9,10,36266.4,275.7,0.000525625,0.00477,-0.01074,0.06766,0.00882
10,11,37803.4,264.5,0.002311621,0.02013,-0.05624,0.03930,-0.12419
11,12,38558.7,259.3,0.008703330,0.07431,-0.10217,0.23889,0.08248
12,13,38660.9,258.7,0.010571097,0.09002,0.12346,-0.04025,0.27047
13,14,40784.6,245.2,0.050712165,0.40935,0.26886,-0.08821,0.57383
14,15,41597.3,240.4,0.010342515,0.08185,0.13411,-0.06120,0.24520
15,16,41914.6,238.6,0.006030602,0.04737,0.11365,-0.02752,0.18355
16,17,42429.1,235.7,0.000279213,0.00217,0.01017,0.03057,0.03360
17,18,44039.6,227.1,0.000011954,0.00009,-0.00153,0.00255,-0.00897
18,19,44597.4,224.2,0.000731864,0.00540,-0.00422,0.03213,-0.06597
19,20,45483.9,219.9,0.004714714,0.03413,0.17062,-0.04010,0.05837
