,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8172.6,1223.6,0.012206441,0.49171,-0.21185,0.41234,0.52612
1,2,16436.5,608.4,0.000460904,0.00923,0.08202,0.04983,0.00459
2,3,17870.8,559.6,0.002425275,0.04468,-0.04084,0.13833,-0.15452
3,4,23862.3,419.1,0.000112776,0.00156,-0.03255,-0.00251,-0.02213
4,5,24132.3,414.4,0.000025838,0.00035,0.00522,0.01083,0.01442
5,6,25022.2,399.6,0.001370668,0.01803,-0.09993,0.06480,-0.06204
6,7,26603.0,375.9,0.001664178,0.02059,0.07619,-0.10769,0.05649
7,8,27937.7,357.9,0.002259076,0.02662,0.05118,0.05850,-0.14345
8,9,29399.4,340.1,0.005159706,0.05778,0.16074,-0.15472,-0.08946
9,10,31602.4,316.4,0.006501714,0.06773,0.13367,-0.19734,0.10450
10,11,33037.6,302.7,0.003326594,0.03315,0.02744,0.04666,0.17384
11,12,33897.5,295.0,0.006773899,0.06579,-0.19082,-0.09111,-0.14517
12,13,35954.0,278.1,0.006581856,0.06027,-0.00895,0.19474,0.14920
13,14,36337.6,275.2,0.004063234,0.03681,-0.19057,0.01723,-0.01403
14,15,36966.8,270.5,0.004993121,0.04447,0.16869,0.08397,-0.09465
15,16,37918.6,263.7,0.010234744,0.08886,-0.23070,0.08368,0.16922
16,17,38099.3,262.5,0.000567805,0.00491,0.02418,0.06556,-0.00481
17,18,39036.6,256.2,0.001135065,0.00957,0.01267,0.03004,0.09225
18,19,39107.5,255.7,0.001654009,0.01392,-0.03883,-0.06534,-0.09026
19,20,39787.2,251.3,0.000937176,0.00775,-0.07606,0.04319,0.01020
