,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8997.3,1111.4,0.003585931,0.13121,0.08748,0.24110,0.25579
1,2,12777.1,782.7,0.003559022,0.09170,0.15841,-0.22290,0.13008
2,3,16475.7,607.0,0.000315727,0.00631,-0.05532,-0.02172,0.05270
3,4,19814.3,504.7,0.083371963,1.38521,0.21964,0.87441,0.75656
4,5,25869.7,386.6,0.008076145,0.10278,-0.22002,0.04988,-0.22777
5,6,27055.5,369.6,0.003545396,0.04314,0.04216,-0.03861,0.19968
6,7,27546.3,363.0,0.002499107,0.02987,0.07733,-0.00191,0.15454
7,8,30061.1,332.7,0.425063028,4.65505,-0.99202,-0.57644,-1.82720
8,9,31079.9,321.8,0.001228711,0.01302,0.04739,-0.09732,0.03604
9,10,31258.8,319.9,0.013319155,0.14027,0.22014,0.06724,0.29545
10,11,31551.5,316.9,0.018270264,0.19063,0.03561,0.31603,0.29915
11,12,32230.5,310.3,0.000819280,0.00837,0.04906,0.00927,0.07665
12,13,32255.9,310.0,0.006586432,0.06722,-0.11664,-0.03939,-0.22818
13,14,32568.6,307.0,0.001735953,0.01755,-0.03422,-0.12532,-0.02591
14,15,34704.8,288.1,0.001176375,0.01116,0.08033,0.02704,0.06304
15,16,35330.6,283.0,0.000394754,0.00368,0.05433,0.01423,0.02290
16,17,35709.8,280.0,0.009557681,0.08811,0.10065,-0.01170,0.27901
17,18,36020.1,277.6,0.000030959,0.00028,-0.00387,-0.01064,-0.01244
18,19,36565.7,273.5,0.000027231,0.00025,-0.01065,0.00955,0.00636
19,20,36618.9,273.1,0.000590736,0.00531,0.05966,-0.01960,0.03698
