,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2863.7,3492.0,0.011421712,1.31304,-0.81631,-0.56546,0.57177
1,2,6028.8,1658.7,0.000120888,0.00660,-0.01140,-0.04869,0.06404
2,3,6412.1,1559.5,0.028180715,1.44686,-0.82232,-0.48533,0.73150
3,4,8520.8,1173.6,0.003170065,0.12248,-0.07940,0.04652,-0.33766
4,5,9008.4,1110.1,0.001890565,0.06909,0.21788,0.07057,0.12898
5,6,9263.6,1079.5,0.006437157,0.22877,0.31033,0.26960,-0.24449
6,7,10987.4,910.1,0.006016764,0.18028,-0.28719,-0.24166,0.19849
7,8,14022.2,713.2,0.003539454,0.08310,-0.27632,0.03219,-0.07556
8,9,22019.8,454.1,0.009418899,0.14082,-0.11697,-0.28141,-0.21897
9,10,24095.4,415.0,0.149451238,2.04193,-0.28644,-0.68388,-1.22155
10,11,25703.2,389.1,0.004847943,0.06209,0.10051,-0.02200,-0.22695
11,12,26565.9,376.4,0.003386032,0.04196,-0.03946,-0.19721,-0.03886
12,13,26983.5,370.6,0.009756481,0.11903,0.10838,0.00847,0.32744
13,14,27061.0,369.5,0.021030977,0.25585,0.22921,-0.37842,-0.24518
14,15,27219.4,367.4,0.000617610,0.00747,-0.01578,-0.02257,-0.08192
15,16,28411.8,352.0,0.032186398,0.37295,-0.51487,0.30903,-0.11116
16,17,28965.0,345.2,0.017344066,0.19713,-0.22237,0.35584,0.14512
17,18,30151.8,331.7,0.001458994,0.01593,-0.12100,0.01963,-0.03004
18,19,30194.0,331.2,0.009005578,0.09819,-0.15000,0.21596,0.17045
19,20,30598.9,326.8,0.003434684,0.03695,-0.00665,-0.10757,0.15918
