,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,16060.3,622.7,0.002199542,0.04509,-0.13624,0.05662,0.15271
1,2,23369.5,427.9,0.002772327,0.03905,-0.08266,0.02074,0.17830
2,3,27554.2,362.9,0.015715630,0.18777,-0.30887,0.20875,0.22088
3,4,28922.2,345.8,0.000714955,0.00814,-0.08769,0.00028,0.02118
4,5,29402.2,340.1,0.000536003,0.00600,0.06765,-0.02217,-0.03056
5,6,34621.7,288.8,0.012609455,0.11990,0.14662,-0.24717,0.19316
6,7,35721.1,279.9,0.000089668,0.00083,-0.02578,0.00239,0.01250
7,8,38315.8,261.0,0.002226737,0.01913,-0.05276,0.12238,0.03703
8,9,38673.1,258.6,0.001249324,0.01064,0.02437,0.01999,-0.09819
9,10,38966.8,256.6,0.003981412,0.03364,-0.00582,0.03739,-0.17946
10,11,40196.2,248.8,0.007139116,0.05847,0.03434,-0.13420,0.19820
11,12,40592.9,246.3,0.018260758,0.14810,-0.14767,0.02010,0.35480
12,13,40762.6,245.3,0.000971821,0.00785,0.06606,0.04926,0.03252
13,14,42690.5,234.2,0.000080301,0.00062,0.00515,0.02237,0.00961
14,15,43686.3,228.9,0.000245591,0.00185,0.00567,0.04019,0.01427
15,16,44678.8,223.8,0.016276026,0.11993,0.30624,-0.15694,-0.03894
16,17,45460.1,220.0,0.000698892,0.00506,0.00891,-0.06679,-0.02283
17,18,46022.1,217.3,0.000504919,0.00361,0.00037,0.05478,0.02472
18,19,46982.2,212.8,0.006560132,0.04597,-0.02228,-0.17062,-0.12790
19,20,47127.0,212.2,0.011851961,0.08279,-0.14838,0.18263,-0.16560
