,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6318.9,1582.6,0.000319074,0.01662,-0.06618,-0.10961,0.01518
1,2,7939.8,1259.5,0.000016394,0.00068,0.02399,0.00874,-0.00525
2,3,15635.7,639.6,0.012328210,0.25957,-0.36533,-0.33897,0.10583
3,4,18117.9,551.9,0.009324063,0.16942,-0.34977,-0.21532,0.02684
4,5,19188.6,521.1,0.031733307,0.54444,0.67752,0.29140,-0.02213
5,6,20044.1,498.9,0.092599708,1.52089,-0.95165,-0.73985,0.26054
6,7,20267.8,493.4,0.000780954,0.01269,-0.08653,-0.06871,-0.02183
7,8,21305.8,469.4,0.007777557,0.12018,0.31663,0.02377,-0.13914
8,9,26219.3,381.4,0.005478117,0.06878,0.25623,0.01234,-0.05455
9,10,26534.6,376.9,0.001473677,0.01828,-0.04609,0.03444,-0.12237
10,11,27226.7,367.3,0.010505990,0.12703,0.18520,-0.06299,0.29794
11,12,27541.6,363.1,0.000036412,0.00044,-0.01394,0.00254,-0.01532
12,13,28668.5,348.8,0.013517895,0.15523,0.24143,0.16598,-0.26342
13,14,29236.2,342.0,0.222341747,2.50366,1.42612,0.51966,-0.44698
14,15,29345.7,340.8,0.031720393,0.35585,0.55027,0.18535,-0.13674
15,16,31010.3,322.5,0.001159170,0.01231,-0.08397,0.07195,0.00880
16,17,32292.0,309.7,0.000153956,0.00157,0.02508,0.01259,-0.02796
17,18,32878.2,304.2,0.000063235,0.00063,0.02492,0.00001,0.00351
18,19,33062.1,302.5,0.000617821,0.00615,-0.07771,-0.00398,-0.00984
19,20,33217.2,301.0,0.000156312,0.00155,0.02835,-0.01774,-0.02075
