,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7220.4,1385.0,0.000004713,0.00021,0.00252,-0.01352,-0.00507
1,2,12777.1,782.6,0.002194334,0.05654,0.10640,0.18383,0.10688
2,3,19051.1,524.9,0.000103675,0.00179,-0.00941,0.02365,-0.03382
3,4,20289.3,492.9,0.026410373,0.42853,-0.13555,0.35734,-0.53148
4,5,25934.9,385.6,0.004897178,0.06216,0.22397,-0.07586,-0.07904
5,6,26520.1,377.1,0.000146297,0.00182,0.03451,-0.01857,0.01675
6,7,31098.4,321.6,0.000325181,0.00344,0.01542,-0.03083,0.04748
7,8,31512.1,317.3,0.020651963,0.21575,-0.05972,0.27268,-0.37126
8,9,31608.8,316.4,0.006604895,0.06879,-0.20080,0.16107,-0.05026
9,10,31957.2,312.9,0.000023740,0.00024,-0.00747,0.00951,0.00991
10,11,33233.4,300.9,0.012976370,0.12854,-0.09759,0.21310,-0.27131
11,12,34833.6,287.1,0.012570689,0.11881,0.08639,0.15874,-0.29350
12,13,35279.7,283.4,0.046581012,0.43467,0.11019,-0.35222,0.54632
13,14,36075.0,277.2,0.424672124,3.87546,0.44455,-1.09737,1.57277
14,15,36275.2,275.7,0.039678253,0.36010,-0.10280,0.34895,-0.47725
15,16,37164.2,269.1,0.004553119,0.04033,-0.03409,0.12065,-0.15689
16,17,38329.5,260.9,0.017449933,0.14988,0.10714,-0.31028,0.20524
17,18,39035.8,256.2,0.000589077,0.00497,0.03339,-0.00331,0.06199
18,19,40541.0,246.7,0.002755420,0.02238,-0.08277,-0.02731,0.12157
19,20,40719.2,245.6,0.001398797,0.01131,-0.02496,0.06841,-0.07750
