,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,18497.3,540.6,0.000447369,0.00796,-0.02298,-0.08373,-0.02056
1,2,24894.4,401.7,0.008945584,0.11830,0.27608,-0.18625,0.08598
2,3,26178.2,382.0,0.002329590,0.02930,0.16483,-0.04091,0.02131
3,4,26440.8,378.2,0.005814331,0.07239,0.09490,0.23250,0.09660
4,5,29508.8,338.9,0.002140739,0.02388,0.06122,0.12915,0.05879
5,6,30857.2,324.1,0.001906904,0.02034,0.08777,0.10649,0.03607
6,7,31256.1,319.9,0.000778553,0.00820,-0.05403,-0.07022,0.01872
7,8,33312.2,300.2,0.001179753,0.01166,-0.03519,-0.09782,0.02919
8,9,33498.0,298.5,0.010324787,0.10147,0.11711,-0.06030,0.29003
9,10,34746.0,287.8,0.001067160,0.01011,0.06121,-0.07019,-0.03792
10,11,35609.3,280.8,0.000280001,0.00259,0.00152,-0.02041,-0.04658
11,12,36166.4,276.5,0.000942185,0.00858,0.02431,-0.08933,0.00214
12,13,36710.4,272.4,0.000644809,0.00578,0.05042,0.05529,0.01353
13,14,37157.2,269.1,0.002183865,0.01935,0.12801,-0.00995,0.05352
14,15,38173.5,262.0,0.013558856,0.11693,0.29027,-0.14904,0.10229
15,16,38890.6,257.1,0.007824740,0.06624,-0.18054,0.15993,-0.08980
16,17,39015.7,256.3,0.012340792,0.10413,-0.23721,0.18933,-0.10961
17,18,40386.3,247.6,0.002810987,0.02291,-0.14847,0.02411,-0.01700
18,19,41113.9,243.2,0.010626892,0.08509,0.09157,0.25365,0.11121
19,20,42718.5,234.1,0.012944587,0.09976,-0.21073,0.17997,-0.15154
