,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4544.0,2200.7,0.000198913,0.01441,-0.03490,-0.08906,-0.07253
1,2,10457.9,956.2,0.004772155,0.15023,0.33326,0.00746,-0.19775
2,3,12128.2,824.5,0.008396614,0.22792,0.13816,-0.41292,-0.19579
3,4,18217.0,548.9,0.001659172,0.02998,0.01038,0.04631,0.16653
4,5,23482.5,425.8,0.005181447,0.07264,0.04975,-0.22807,-0.13472
5,6,24237.5,412.6,0.022210674,0.30168,-0.00367,-0.47713,-0.27206
6,7,24523.1,407.8,0.087712425,1.17750,0.08697,-0.77573,-0.75378
7,8,25129.8,397.9,0.015343336,0.20100,-0.06016,-0.39159,-0.20987
8,9,26588.6,376.1,0.002285030,0.02829,-0.10143,0.01542,0.13329
9,10,29084.5,343.8,0.017359504,0.19650,-0.01110,-0.17319,-0.40789
10,11,29317.1,341.1,0.005568658,0.06253,0.14781,0.15439,-0.12980
11,12,30442.2,328.5,0.004756198,0.05144,-0.10443,-0.13264,0.15145
12,13,30688.2,325.9,0.000003983,0.00004,0.00529,0.00265,-0.00279
13,14,32106.9,311.5,0.000020304,0.00021,0.01252,-0.00532,-0.00481
14,15,32360.9,309.0,0.000020739,0.00021,-0.00679,-0.00714,-0.01067
15,16,33733.0,296.4,0.007067719,0.06898,0.07204,0.14201,-0.20885
16,17,34252.8,291.9,0.033640573,0.32333,-0.19662,-0.31568,-0.43014
17,18,34718.5,288.0,0.023254659,0.22051,0.23043,0.17444,0.37011
18,19,35360.9,282.8,0.000746065,0.00695,-0.01575,0.00798,0.08145
19,20,36201.6,276.2,0.003949255,0.03591,-0.11419,0.06992,0.13412
