,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4861.4,2057.0,0.000313334,0.02122,-0.14113,0.02540,-0.02561
1,2,8366.9,1195.2,0.000006933,0.00027,-0.01544,0.00309,0.00499
2,3,14586.4,685.6,0.009427899,0.21279,-0.39059,-0.03131,-0.24341
3,4,20720.9,482.6,0.000044267,0.00070,0.00676,0.02384,0.00945
4,5,23234.1,430.4,0.020622993,0.29221,-0.11307,-0.37173,-0.37583
5,6,23747.3,421.1,0.000111693,0.00155,-0.03184,0.00645,0.02221
6,7,25235.1,396.3,0.006515702,0.08500,-0.04020,-0.19411,0.21380
7,8,28055.3,356.4,0.009690599,0.11371,0.30008,-0.10837,-0.10920
8,9,30609.8,326.7,0.214697466,2.30910,1.36599,-0.64894,0.14849
9,10,31186.2,320.7,0.014983285,0.15817,0.35129,-0.17434,0.06611
10,11,33327.0,300.1,0.000234430,0.00232,-0.04347,-0.01642,0.01251
11,12,33629.6,297.4,0.003757511,0.03678,0.15027,-0.11870,-0.01069
12,13,33992.4,294.2,0.035371672,0.34257,-0.47139,0.34442,-0.04164
13,14,36235.1,276.0,0.000163339,0.00148,0.03019,-0.01851,-0.01516
14,15,36302.0,275.5,0.001802905,0.01635,-0.11435,0.05660,0.00840
15,16,37416.6,267.3,0.001088739,0.00958,-0.07998,-0.01402,0.05465
16,17,38372.3,260.6,0.058650489,0.50319,-0.65271,0.24378,-0.13313
17,18,39814.5,251.2,0.000061097,0.00051,0.01657,0.01091,-0.01056
18,19,40386.4,247.6,0.058719112,0.47865,0.62439,-0.29108,0.06374
19,20,41210.8,242.7,0.005381139,0.04299,0.13315,-0.13347,-0.08628
