,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9308.1,1074.3,0.002413943,0.08538,-0.10811,-0.10036,0.25222
1,2,12064.8,828.9,0.002987462,0.08152,0.21198,-0.09816,-0.16416
2,3,12293.4,813.4,0.000010655,0.00029,-0.01029,-0.00690,-0.01149
3,4,20148.8,496.3,0.014551025,0.23775,0.44371,0.19859,-0.03788
4,5,22198.4,450.5,0.036379457,0.53952,-0.28969,-0.25740,0.62398
5,6,23655.9,422.7,0.074478811,1.03650,0.20947,0.52581,-0.84625
6,7,28700.8,348.4,0.006236445,0.07154,-0.14960,0.16554,-0.14748
7,8,30584.8,327.0,0.100252847,1.07911,0.33330,-0.89508,0.40848
8,9,30699.2,325.7,0.072770792,0.78038,0.29473,-0.75987,0.34075
9,10,33153.0,301.6,0.000546667,0.00543,0.06414,0.02399,0.02719
10,11,33917.9,294.8,0.002496281,0.02423,0.01804,-0.15278,0.02374
11,12,34210.8,292.3,0.013002023,0.12512,-0.03694,0.28397,-0.20764
12,13,35997.9,277.8,0.000177911,0.00163,-0.01356,-0.00068,-0.03798
13,14,36352.3,275.1,0.001666128,0.01509,0.06532,0.06197,-0.08356
14,15,37897.7,263.9,0.012836514,0.11151,-0.02020,-0.23150,0.23981
15,16,38433.1,260.2,0.000829355,0.00710,0.05140,0.02789,0.06070
16,17,38694.0,258.4,0.004135363,0.03518,0.01835,0.15174,-0.10873
17,18,38898.1,257.1,0.012058766,0.10206,-0.01452,0.27063,-0.16913
18,19,39238.5,254.9,0.032358880,0.27149,-0.01904,-0.38199,0.35386
19,20,40141.1,249.1,0.002602148,0.02134,-0.04972,-0.13466,0.02713
