,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7168.5,1395.0,0.000002654,0.00012,0.00229,0.00202,0.01061
1,2,12728.8,785.6,0.001990652,0.05149,-0.15993,0.16078,0.00765
2,3,18736.3,533.7,0.000069949,0.00123,0.00209,-0.00743,-0.03420
3,4,19923.3,501.9,0.030478747,0.50363,0.07500,-0.04596,-0.70420
4,5,26450.6,378.1,0.000365466,0.00455,-0.03330,-0.04070,-0.04223
5,6,26704.9,374.5,0.003557719,0.04386,0.13392,0.16068,0.01020
6,7,30590.4,326.9,0.000388517,0.00418,0.04717,0.04191,0.01413
7,8,31340.6,319.1,0.000217947,0.00229,-0.01873,-0.00018,0.04403
8,9,31587.6,316.6,0.022225012,0.23163,-0.06005,0.02504,0.47687
9,10,31914.7,313.3,0.004207726,0.04340,-0.13597,-0.15496,0.03005
10,11,32054.5,312.0,0.001801108,0.01850,0.00768,0.01151,0.13530
11,12,32199.7,310.6,0.003727334,0.03811,-0.03766,-0.00595,0.19145
12,13,33101.6,302.1,0.007635455,0.07594,0.05415,0.14294,0.22929
13,14,34142.3,292.9,0.009962384,0.09606,-0.02823,0.09323,0.29423
14,15,35008.3,285.6,0.027218680,0.25596,0.15422,0.05338,-0.47888
15,16,35495.4,281.7,0.273281486,2.53463,0.13582,-0.07633,-1.58441
16,17,37118.1,269.4,0.256000983,2.27055,0.28398,-0.05939,-1.47864
17,18,38098.2,262.5,0.000785664,0.00679,-0.05251,-0.04109,0.04841
18,19,38365.6,260.7,0.001390428,0.01193,0.08954,0.02774,0.05607
19,20,38502.2,259.7,0.012960481,0.11082,0.02409,0.08683,-0.32047
