,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3572.3,2799.3,0.016696370,1.53866,0.68856,0.73687,0.72220
1,2,5726.8,1746.2,0.028328590,1.62850,-0.65916,-0.97771,-0.48795
2,3,7969.3,1254.8,0.017707791,0.73151,0.49731,-0.28449,0.63503
3,4,10626.7,941.0,0.002745428,0.08505,0.13281,0.12198,0.22920
4,5,12185.6,820.6,0.000761055,0.02056,-0.05978,-0.05771,-0.11687
5,6,12657.3,790.1,0.050330927,1.30909,0.67485,0.44808,0.80802
6,7,15371.3,650.6,0.003774508,0.08084,0.12456,-0.07750,0.24355
7,8,16288.6,613.9,0.050429389,1.01924,0.17341,-0.99356,0.04479
8,9,16427.6,608.7,0.006614669,0.13256,0.16912,0.31477,0.06985
9,10,17180.1,582.1,0.008817149,0.16896,-0.00788,-0.40723,-0.05535
10,11,18192.7,549.7,0.025574578,0.46279,-0.07134,-0.67272,0.07177
11,12,18950.5,527.7,0.047565257,0.82631,-0.19571,0.18719,-0.86774
12,13,21832.5,458.0,0.001359211,0.02050,0.04553,0.13246,0.02963
13,14,22052.5,453.5,0.005009506,0.07478,-0.00436,0.19433,0.19235
14,15,22431.4,445.8,0.003039033,0.04460,-0.04903,0.18474,-0.08983
15,16,23829.1,419.7,0.003357169,0.04638,0.21159,0.03924,0.00832
16,17,24306.9,411.4,0.077380590,1.04804,-0.98034,0.04850,-0.29090
17,18,25425.6,393.3,0.005428127,0.07028,0.16196,0.07620,0.19556
18,19,26539.6,376.8,0.004359695,0.05408,0.07484,0.03187,0.21786
19,20,26893.2,371.8,0.013581236,0.16625,0.08523,-0.09646,-0.38689
