,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7490.3,1335.1,0.012035034,0.52896,0.67116,0.27829,0.03258
1,2,8225.4,1215.7,0.035915314,1.43747,-0.80491,-0.88139,0.11287
2,3,13105.6,763.0,0.012329875,0.30973,-0.28812,-0.01798,-0.47580
3,4,18327.9,545.6,0.014153863,0.25424,-0.35214,-0.30932,-0.18589
4,5,19350.5,516.8,0.004956860,0.08433,-0.16990,-0.19700,-0.12907
5,6,19992.0,500.2,0.000186121,0.00306,-0.03015,-0.03818,-0.02642
6,7,21977.4,455.0,0.000332634,0.00498,-0.04237,-0.05286,-0.01983
7,8,22106.7,452.4,0.046146884,0.68722,-0.78450,0.17686,-0.20124
8,9,23155.7,431.9,0.020311479,0.28877,0.32988,-0.04181,0.42215
9,10,26291.5,380.4,0.001778064,0.02226,0.08767,-0.04666,0.11136
10,11,27842.4,359.2,0.337117448,3.98611,-1.21406,0.42439,-1.52711
11,12,28202.8,354.6,0.000983345,0.01148,0.07295,-0.01809,0.07635
12,13,31975.9,312.7,0.025027692,0.25768,-0.42728,0.17278,0.21274
13,14,33744.8,296.3,0.000262694,0.00256,0.03479,0.03332,0.01555
14,15,34433.5,290.4,0.004764374,0.04555,0.15358,-0.07378,0.12853
15,16,34617.8,288.9,0.005587813,0.05314,0.18406,-0.05893,0.12565
16,17,35425.6,282.3,0.000747784,0.00695,-0.05863,-0.05303,-0.02645
17,18,35931.0,278.3,0.001387261,0.01271,0.03774,0.09492,-0.04771
18,19,36300.1,275.5,0.000124846,0.00113,-0.01795,0.02841,-0.00160
19,20,37567.8,266.2,0.000033108,0.00029,-0.00293,-0.01671,-0.00154
