,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9339.0,1070.8,0.002424854,0.08548,0.11385,0.26051,-0.06822
1,2,11328.5,882.7,0.000005166,0.00015,0.00082,-0.00928,-0.00796
2,3,12124.3,824.8,0.003628786,0.09853,0.07651,0.22808,0.20164
3,4,22856.4,437.5,0.077622310,1.11803,-0.25596,-0.98608,0.28313
4,5,24544.0,407.4,0.019928062,0.26730,-0.34867,-0.31211,0.21981
5,6,25710.9,388.9,0.000038932,0.00050,-0.01458,-0.01183,-0.01208
6,7,28117.4,355.7,0.039574937,0.46336,-0.18858,-0.10515,0.64556
7,8,28638.3,349.2,0.001296132,0.01490,0.05229,0.01342,-0.10948
8,9,29445.2,339.6,0.009460582,0.10577,0.01398,0.06362,-0.31864
9,10,29572.3,338.2,0.000963752,0.01073,0.02595,-0.03500,0.09397
10,11,30283.0,330.2,0.055963183,0.60838,-0.00153,0.29280,-0.72295
11,12,30544.8,327.4,0.020010607,0.21567,-0.05594,0.20172,-0.41455
12,13,31594.2,316.5,0.079449915,0.82787,-0.03712,0.31380,-0.85324
13,14,32554.1,307.2,0.001237680,0.01252,-0.00480,-0.00817,0.11147
14,15,33323.2,300.1,0.000121540,0.00120,-0.00022,0.03389,-0.00721
15,16,35758.9,279.7,0.003067924,0.02824,0.05543,0.06186,-0.14610
16,17,35830.7,279.1,0.002611826,0.02400,-0.08611,-0.05577,0.11607
17,18,36348.0,275.1,0.000001797,0.00002,0.00086,0.00370,-0.00137
18,19,38075.4,262.6,0.062156770,0.53743,0.12692,0.47197,-0.54641
19,20,38160.3,262.1,0.003390363,0.02925,-0.10227,-0.06816,0.11893
