,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9963.3,1003.7,0.005634392,0.18617,0.32400,0.24061,0.15266
1,2,11004.1,908.8,0.000118257,0.00354,0.05273,-0.02149,0.01718
2,3,15407.9,649.0,0.010489644,0.22413,-0.32053,-0.30930,-0.16037
3,4,23041.6,434.0,0.009335017,0.13338,0.30673,-0.18875,0.06056
4,5,25326.0,394.9,0.001445664,0.01879,-0.13402,0.02056,-0.02018
5,6,26157.9,382.3,0.002173977,0.02736,0.15354,-0.05779,0.02116
6,7,27963.6,357.6,0.007483213,0.08810,0.27419,-0.10166,0.05083
7,8,29011.5,344.7,0.071336908,0.80951,0.68374,-0.56339,0.15685
8,9,29618.0,337.6,0.260929114,2.90029,1.26560,-1.10539,0.27690
9,10,30522.6,327.6,0.215580217,2.32521,1.25408,-0.83941,0.21881
10,11,31121.5,321.3,0.000319617,0.00338,0.00557,0.05706,-0.00972
11,12,34708.9,288.1,0.000521850,0.00495,0.04122,-0.03910,-0.04150
12,13,35026.6,285.5,0.003243548,0.03049,0.09457,0.01659,-0.14583
13,14,35793.1,279.4,0.002339505,0.02152,-0.14650,0.00708,-0.00226
14,15,36420.7,274.6,0.001102885,0.00997,0.01580,0.09710,0.01707
15,16,36608.9,273.2,0.000059064,0.00053,-0.00358,0.01273,-0.01887
16,17,36798.1,271.8,0.000882371,0.00789,0.08257,-0.01593,0.02869
17,18,37951.8,263.5,0.020951135,0.18174,0.35938,-0.21072,0.09048
18,19,38910.5,257.0,0.000290705,0.00246,-0.03826,0.02820,-0.01417
19,20,39210.5,255.0,0.001221376,0.01025,0.01246,0.08700,-0.05030
