,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,13981.0,715.3,0.000149086,0.00351,0.04294,0.03697,-0.01732
1,2,24481.3,408.5,0.008764020,0.11785,0.09126,-0.14239,-0.29875
2,3,26197.9,381.7,0.000877026,0.01102,0.01617,0.10371,0.00192
3,4,28362.2,352.6,0.003100613,0.03599,0.09338,-0.15286,0.06248
4,5,29517.7,338.8,0.000849800,0.00948,-0.06478,0.07178,0.01135
5,6,30661.3,326.1,0.022766374,0.24444,0.47155,-0.09363,-0.11542
6,7,31685.1,315.6,0.007344423,0.07631,0.06432,0.25859,-0.07283
7,8,33251.3,300.7,0.005318698,0.05266,0.21343,0.00921,-0.08379
8,9,33875.7,295.2,0.001426447,0.01386,-0.07307,0.07557,0.05303
9,10,34318.2,291.4,0.117984991,1.13182,-0.94604,-0.27364,0.40243
10,11,35189.6,284.2,0.000092260,0.00086,-0.02428,-0.01047,0.01280
11,12,35729.8,279.9,0.002100711,0.01936,-0.12816,-0.00486,0.05391
12,13,36972.6,270.5,0.000729845,0.00650,0.00608,0.07608,-0.02595
13,14,37746.5,264.9,0.008083578,0.07050,-0.26447,-0.02298,-0.00545
14,15,39666.9,252.1,0.002388339,0.01982,-0.12664,-0.00688,0.06113
15,16,41053.3,243.6,0.004962203,0.03979,0.09207,0.00403,-0.17692
16,17,41386.3,241.6,0.001703172,0.01355,-0.01804,0.10565,-0.04540
17,18,43093.2,232.1,0.004360158,0.03331,0.12515,0.07915,-0.10669
18,19,43198.7,231.5,0.005971909,0.04551,0.18808,0.08930,-0.04652
19,20,43964.3,227.5,0.050285366,0.37655,0.35815,0.10974,-0.48604
