,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6412.4,1559.5,0.000903849,0.04640,0.20062,-0.06310,0.04662
1,2,10445.2,957.4,0.004397093,0.13859,0.33910,-0.15268,-0.01686
2,3,14050.7,711.7,0.042608233,0.99832,0.96232,-0.26785,0.02261
3,4,22783.8,438.9,0.004713975,0.06811,-0.09929,-0.23857,-0.03660
4,5,24237.6,412.6,0.003523142,0.04785,-0.04576,0.21099,-0.03526
5,6,24865.5,402.2,0.008580912,0.11361,0.19784,-0.26105,0.07949
6,7,26528.9,376.9,0.014814919,0.18385,-0.35521,0.23076,-0.06648
7,8,27718.2,360.8,0.006275213,0.07453,0.23460,0.12496,0.06228
8,9,28082.7,356.1,0.025039595,0.29354,0.49414,-0.07515,0.20907
9,10,29124.1,343.4,0.003344794,0.03781,-0.19238,0.02555,-0.01211
10,11,29413.5,340.0,0.001271975,0.01424,-0.05617,0.09888,-0.03611
11,12,29935.3,334.1,0.007160082,0.07874,-0.23274,-0.15444,-0.02685
12,13,30779.4,324.9,0.001306338,0.01397,0.11038,-0.02172,-0.03628
13,14,31967.6,312.8,0.004665406,0.04805,-0.17536,0.02138,-0.12976
14,15,32335.5,309.3,0.011670695,0.11882,0.30226,-0.14987,0.07072
15,16,32451.8,308.1,0.004103885,0.04163,0.18636,-0.04287,-0.07118
16,17,32792.5,304.9,0.000619315,0.00622,0.00621,-0.07846,-0.00475
17,18,33046.4,302.6,0.000876457,0.00873,0.05099,0.07776,-0.00927
18,19,33510.9,298.4,0.008596837,0.08446,-0.25423,0.10650,0.09208
19,20,33802.0,295.8,0.007275291,0.07086,0.25471,-0.06895,-0.03503
