,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6221.1,1607.4,0.000008005,0.00042,0.00395,0.01568,-0.01274
1,2,25949.4,385.4,0.000727434,0.00923,0.02049,0.08738,0.03426
2,3,26584.3,376.2,0.012572697,0.15570,0.33212,0.17607,-0.11996
3,4,26933.3,371.3,0.005207753,0.06366,0.18194,0.17336,-0.02232
4,5,29395.8,340.2,0.014962849,0.16757,0.31976,0.18599,-0.17531
5,6,30834.3,324.3,0.002861783,0.03055,0.07947,0.03423,-0.15188
6,7,31112.9,321.4,0.004957764,0.05246,0.19662,0.07154,0.09318
7,8,33966.2,294.4,0.103183614,1.00009,-0.90754,-0.05196,0.41686
8,9,36212.4,276.1,0.000253146,0.00230,-0.04271,0.00318,0.02161
9,10,37150.1,269.2,0.000655793,0.00581,0.06738,-0.03200,-0.01575
10,11,37394.7,267.4,0.003084359,0.02715,0.12152,0.07803,-0.07937
11,12,38109.8,262.4,0.015022534,0.12977,-0.27994,-0.22074,0.05177
12,13,38209.9,261.7,0.006188304,0.05332,-0.22641,-0.04466,-0.00779
13,14,39989.7,250.1,0.003616810,0.02978,0.04089,-0.01417,-0.16704
14,15,40329.7,248.0,0.000970928,0.00793,0.00423,-0.07985,0.03914
15,16,41280.8,242.2,0.050270848,0.40091,-0.40928,-0.48297,0.01165
16,17,42485.0,235.4,0.001989730,0.01542,-0.02752,0.11612,-0.03430
17,18,43304.8,230.9,0.006365402,0.04839,-0.00517,0.21990,0.00251
18,19,43452.1,230.1,0.003701197,0.02804,0.13200,0.10290,-0.00523
19,20,44327.9,225.6,0.000681799,0.00506,-0.05411,0.04573,-0.00667
