,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9572.5,1044.7,0.002380098,0.08185,-0.18071,-0.07979,0.20696
1,2,11990.1,834.0,0.000034719,0.00095,-0.02662,0.01563,-0.00060
2,3,12083.5,827.6,0.003161770,0.08614,0.03166,0.26632,-0.11922
3,4,17775.9,562.6,0.016094859,0.29808,0.54392,0.03502,-0.03171
4,5,20626.4,484.8,0.002447425,0.03906,-0.18668,-0.01938,0.06195
5,6,22713.1,440.3,0.079850800,1.15739,-0.54647,-0.20087,0.90466
6,7,24760.9,403.9,0.022264769,0.29602,-0.37107,0.06141,0.39315
7,8,27132.6,368.6,0.000358132,0.00435,-0.02964,0.01722,0.05631
8,9,27561.4,362.8,0.001395282,0.01667,-0.02560,-0.01375,-0.12579
9,10,28560.9,350.1,0.020501697,0.23632,-0.24583,0.19532,0.37112
10,11,29495.4,339.0,0.040719769,0.45449,-0.35635,0.37054,0.43613
11,12,30037.5,332.9,0.000567321,0.00622,-0.01983,0.05292,0.05499
12,13,30514.6,327.7,0.032941814,0.35540,-0.27346,0.36360,0.38524
13,14,30747.2,325.2,0.021861563,0.23407,0.27270,-0.28219,-0.28298
14,15,31060.8,321.9,0.087677666,0.92929,-0.52112,0.59314,0.55308
15,16,31749.6,315.0,0.001240274,0.01286,0.11202,0.01737,-0.00308
16,17,31856.2,313.9,0.000189829,0.00196,0.03455,-0.02413,-0.01363
17,18,33181.5,301.4,0.000953691,0.00946,-0.07828,0.01445,0.05591
18,19,33948.5,294.6,0.004997875,0.04847,0.18926,-0.05946,-0.09546
19,20,35342.3,282.9,0.002436753,0.02270,-0.06863,0.08204,0.10610
