,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6591.8,1517.0,0.000039634,0.00198,0.03804,-0.00782,-0.02171
1,2,24406.4,409.7,0.001146756,0.01547,0.03807,-0.11817,-0.00743
2,3,26472.0,377.8,0.015796586,0.19645,0.04893,0.27398,0.34495
3,4,28469.5,351.3,0.006674503,0.07718,0.10641,-0.09891,-0.23680
4,5,28767.9,347.6,0.001208461,0.01383,0.10825,-0.02277,-0.03992
5,6,29889.6,334.6,0.005707957,0.06287,-0.09413,-0.06904,-0.22191
6,7,30972.2,322.9,0.000408979,0.00435,0.04901,0.03420,0.02785
7,8,31822.0,314.2,0.009742945,0.10079,-0.05157,0.10195,-0.29621
8,9,32463.7,308.0,0.015098335,0.15311,-0.09533,-0.26870,-0.26800
9,10,32889.5,304.0,0.063387722,0.63449,0.36509,0.12851,0.69619
10,11,35773.4,279.5,0.000459703,0.00423,-0.04007,0.02461,-0.04494
11,12,35896.6,278.6,0.000130016,0.00119,0.03331,0.00772,0.00482
12,13,37139.8,269.3,0.006251259,0.05541,-0.20614,-0.03023,-0.10957
13,14,37728.7,265.1,0.001118276,0.00976,-0.03054,0.00584,0.09376
14,15,39188.9,255.2,0.034827523,0.29257,-0.00609,-0.36960,-0.39488
15,16,39339.7,254.2,0.001357342,0.01136,0.07471,0.01670,0.07415
16,17,40329.1,248.0,0.006507260,0.05312,-0.11438,0.11022,0.16700
17,18,40361.5,247.8,0.001552454,0.01266,0.08807,0.06136,-0.03377
18,19,40576.4,246.4,0.008636653,0.07007,-0.00154,0.14097,0.22405
19,20,42005.2,238.1,0.000051005,0.00040,0.00664,0.01178,-0.01473
