,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14532.8,688.1,0.000146659,0.00332,0.01898,0.04957,-0.02246
1,2,25911.4,385.9,0.012250806,0.15565,0.17941,0.14214,0.32134
2,3,26685.0,374.7,0.007385134,0.09111,0.19544,0.20192,-0.11019
3,4,28735.6,348.0,0.042868113,0.49112,0.66965,0.18259,-0.09673
4,5,30502.6,327.8,0.011217374,0.12107,-0.22655,-0.23972,0.11081
5,6,32687.2,305.9,0.001414990,0.01425,0.09892,-0.06465,-0.01691
6,7,33887.7,295.1,0.068095987,0.66154,0.56418,0.58484,-0.03465
7,8,35776.0,279.5,0.011100513,0.10215,0.30359,0.09684,0.02460
8,9,36410.3,274.6,0.032022222,0.28954,0.51290,0.11577,0.11429
9,10,36927.5,270.8,0.002392865,0.02133,-0.09674,0.07849,-0.07624
10,11,37393.8,267.4,0.006966350,0.06133,0.16058,0.10791,0.15460
11,12,38392.4,260.5,0.000789195,0.00677,-0.04381,-0.00559,0.06940
12,13,39675.3,252.0,0.002945573,0.02444,-0.05210,-0.13208,-0.06545
13,14,39793.5,251.3,0.004225853,0.03496,0.17801,0.01098,0.05614
14,15,41362.5,241.8,0.005415509,0.04310,-0.14696,-0.07203,-0.12773
15,16,42937.8,232.9,0.001941804,0.01489,-0.11827,-0.00867,0.02874
16,17,43184.7,231.6,0.003210809,0.02448,0.10057,-0.01380,-0.11905
17,18,43865.0,228.0,0.001949354,0.01463,-0.06827,-0.07843,0.06180
18,19,44962.4,222.4,0.006197246,0.04538,-0.14050,-0.08516,0.13559
19,20,45472.7,219.9,0.028412672,0.20570,0.29628,0.19190,0.28477
