,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6535.7,1530.1,0.001737237,0.08751,-0.25895,0.10806,0.09367
1,2,13609.1,734.8,0.012030102,0.29102,0.39212,0.36399,0.06907
2,3,18823.5,531.3,0.000000694,0.00001,0.00229,0.00244,0.00097
3,4,19620.4,509.7,0.000007090,0.00012,0.00742,0.00774,-0.00201
4,5,20808.8,480.6,0.000057023,0.00090,-0.02333,-0.00107,-0.01889
5,6,21679.5,461.3,0.003555101,0.05399,0.10772,0.19672,0.06070
6,7,22211.8,450.2,0.018522074,0.27452,-0.34575,0.33714,0.20327
7,8,24288.9,411.7,0.002191232,0.02970,0.16028,-0.02465,-0.05834
8,9,26889.5,371.9,0.001719733,0.02105,0.14499,0.00224,0.00528
9,10,26982.4,370.6,0.000034337,0.00042,-0.02001,-0.00318,0.00288
10,11,28139.2,355.4,0.446949205,5.22905,2.07893,0.95226,-0.01770
11,12,31422.0,318.2,0.037250758,0.39028,0.48446,-0.32832,-0.21860
12,13,32285.2,309.7,0.000746323,0.00761,-0.04939,-0.00507,0.07173
13,14,34266.3,291.8,0.017543378,0.16855,-0.39803,-0.09166,0.04148
14,15,34320.5,291.4,0.000061844,0.00059,0.02274,-0.00296,0.00822
15,16,35204.1,284.1,0.000121558,0.00114,-0.00893,0.01968,-0.02588
16,17,36338.5,275.2,0.000160934,0.00146,0.00897,-0.01764,0.03265
17,18,36929.0,270.8,0.001918863,0.01711,0.01339,-0.05334,0.11867
18,19,37357.1,267.7,0.000013912,0.00012,0.01076,0.00064,-0.00254
19,20,37561.6,266.2,0.001218680,0.01068,0.00667,-0.03362,0.09750
