,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7343.2,1361.8,0.000005967,0.00027,0.00140,-0.00008,-0.01630
1,2,12869.8,777.0,0.002017794,0.05162,-0.01649,-0.00718,0.22648
2,3,18696.4,534.9,0.000002023,0.00004,0.00266,0.00521,-0.00116
3,4,19978.5,500.5,0.031461591,0.51843,-0.45671,-0.55402,-0.05392
4,5,26757.8,373.7,0.000606738,0.00746,0.06864,-0.05202,0.00694
5,6,26788.8,373.3,0.004556391,0.05599,0.19367,-0.13568,0.00871
6,7,28071.3,356.2,0.000175186,0.00205,0.03940,-0.02236,0.00152
7,8,31495.2,317.5,0.018218977,0.19044,0.26401,0.34616,0.03019
8,9,31536.2,317.1,0.000322655,0.00337,0.03556,0.04537,0.00676
9,10,32263.2,310.0,0.001062244,0.01084,0.10005,-0.02811,0.00618
10,11,33077.6,302.3,0.005966665,0.05938,0.24283,0.01408,0.01488
11,12,33373.1,299.6,0.000336348,0.00332,0.05453,0.00465,0.01796
12,13,34443.1,290.3,0.030577148,0.29226,0.26997,0.46684,0.03793
13,14,35040.9,285.4,0.017087331,0.16054,0.29045,0.27408,0.03251
14,15,36123.6,276.8,0.306563714,2.79386,1.04131,1.30204,0.11926
15,16,36911.4,270.9,0.000000438,0.00000,-0.00189,-0.00025,0.00051
16,17,37325.4,267.9,0.213513357,1.88320,0.98130,0.95315,0.10848
17,18,38456.9,260.0,0.006191377,0.05300,-0.22275,-0.05511,-0.01861
18,19,38678.7,258.5,0.009224319,0.07851,-0.23606,-0.14926,-0.02264
19,20,40119.5,249.3,0.000075096,0.00062,0.00894,0.00831,0.02162
