,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,12789.5,781.9,0.000003268,0.00008,0.00415,-0.00631,-0.00521
1,2,22318.8,448.1,0.000005495,0.00008,-0.00147,0.00521,-0.00719
2,3,23591.9,423.9,0.186138909,2.59747,0.37776,-1.21854,0.98485
3,4,26812.8,373.0,0.013972691,0.17156,-0.05119,-0.35946,0.19932
4,5,29509.3,338.9,0.000165122,0.00184,-0.03620,-0.02286,-0.00297
5,6,29740.1,336.2,0.000007762,0.00009,-0.00129,-0.00376,0.00837
6,7,30091.9,332.3,0.000088736,0.00097,-0.00542,0.02422,-0.01883
7,8,33880.1,295.2,0.000016568,0.00016,-0.01051,0.00293,0.00647
8,9,35200.6,284.1,0.013801787,0.12908,0.02757,-0.29465,0.20372
9,10,35298.0,283.3,0.111742152,1.04218,0.06003,-0.84371,0.57161
10,11,36170.3,276.5,0.039653513,0.36091,0.46788,-0.14339,0.34848
11,12,36965.5,270.5,0.005535221,0.04930,-0.17729,-0.01275,-0.13305
12,13,37005.3,270.2,0.001928040,0.01715,-0.11186,0.05507,0.04009
13,14,38961.1,256.7,0.016688582,0.14101,-0.04234,-0.32472,0.18379
14,15,39050.7,256.1,0.000137327,0.00116,-0.01449,0.00474,0.03042
15,16,40068.0,249.6,0.169555467,1.39312,-0.25207,0.90471,-0.71490
16,17,40582.2,246.4,0.000000626,0.00001,-0.00019,0.00122,-0.00188
17,18,41100.0,243.3,0.002117502,0.01696,0.04537,-0.08987,0.08262
18,19,41982.9,238.2,0.105661279,0.82855,0.36072,-0.59866,0.58313
19,20,42535.9,235.1,0.000952280,0.00737,-0.03613,0.03874,0.06756
