,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4833.6,2068.8,0.000023090,0.00157,0.00867,0.03823,0.00601
1,2,12725.9,785.8,0.001630309,0.04218,-0.17797,0.03698,0.09558
2,3,20591.1,485.6,0.000742137,0.01187,0.08223,0.00015,0.07144
3,4,23959.7,417.4,0.000284990,0.00392,-0.00253,0.02263,-0.05829
4,5,24602.8,406.5,0.004116417,0.05508,0.19190,-0.03001,0.13174
5,6,25304.5,395.2,0.002976638,0.03873,0.13003,-0.05237,0.13812
6,7,25595.7,390.7,0.002896053,0.03725,0.16827,-0.04172,0.08481
7,8,27197.6,367.7,0.012678314,0.15346,0.31539,0.19642,-0.12415
8,9,28451.4,351.5,0.003241808,0.03751,0.06490,0.04835,-0.17596
9,10,29692.6,336.8,0.000926190,0.01027,0.01639,0.09983,0.00583
10,11,30326.9,329.7,0.002226634,0.02417,0.09918,-0.00677,-0.11953
11,12,31281.5,319.7,0.000330680,0.00348,-0.05692,-0.01524,0.00293
12,13,31643.5,316.0,0.000344767,0.00359,0.05373,0.01661,0.02059
13,14,32963.7,303.4,0.002928924,0.02925,0.06819,0.07982,-0.13502
14,15,33466.3,298.8,0.000385152,0.00379,0.05261,0.02298,0.02220
15,16,34579.4,289.2,0.020933688,0.19930,0.37082,0.23862,-0.06968
16,17,34728.0,288.0,0.000437028,0.00414,-0.05095,-0.03931,0.00123
17,18,35253.9,283.7,0.001945947,0.01817,0.10527,0.07057,-0.04594
18,19,35430.9,282.2,0.001201415,0.01116,-0.06199,-0.00454,-0.08544
19,20,36037.5,277.5,0.006316635,0.05770,-0.17246,0.00174,-0.16720
