,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6744.6,1482.7,0.003032071,0.14800,0.34368,-0.16357,-0.05596
1,2,12380.0,807.8,0.000378394,0.01006,-0.08810,0.04760,0.00596
2,3,20654.9,484.1,0.000017179,0.00027,-0.00267,-0.01294,0.00996
3,4,23365.9,428.0,0.006833112,0.09627,-0.05831,-0.28247,0.11439
4,5,23545.0,424.7,0.006845043,0.09571,0.04371,-0.13244,-0.27615
5,6,28578.0,349.9,0.001047233,0.01206,-0.00964,-0.10941,0.00051
6,7,29642.6,337.4,0.003135440,0.03482,-0.01917,-0.12167,-0.14018
7,8,30002.3,333.3,0.005971216,0.06552,-0.01704,-0.11239,-0.22935
8,9,31158.0,320.9,0.103899677,1.09779,-0.06504,-0.60432,-0.85344
9,10,32122.4,311.3,0.291279816,2.98523,-0.16232,-1.01448,-1.38914
10,11,32780.9,305.1,0.001020860,0.01025,0.01922,0.01871,-0.09764
11,12,33093.9,302.2,0.065629505,0.65287,0.31242,0.36951,0.64709
12,13,35130.5,284.7,0.095090995,0.89111,-0.27157,-0.47936,-0.76653
13,14,37326.4,267.9,0.002369175,0.02090,0.03180,0.07744,0.11785
14,15,38512.5,259.7,0.000061685,0.00053,0.00285,0.02018,-0.01058
15,16,39234.4,254.9,0.000541550,0.00454,0.02404,-0.06198,-0.01119
16,17,39618.0,252.4,0.003804554,0.03161,-0.03292,0.12184,0.12524
17,18,40291.8,248.2,0.000014260,0.00012,-0.00433,0.00988,0.00045
18,19,40962.4,244.1,0.022553578,0.18126,0.21451,0.13918,0.34040
19,20,41790.1,239.3,0.029822811,0.23494,0.16438,-0.33533,-0.30898
