,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8788.9,1137.8,0.003189347,0.11947,-0.21190,0.26149,0.07866
1,2,12249.9,816.3,0.002965545,0.07970,-0.16624,-0.03866,0.22487
2,3,16516.1,605.5,0.000352966,0.00704,-0.03853,-0.02860,-0.06879
3,4,19405.1,515.3,0.041018843,0.69590,-0.43485,0.62930,0.33284
4,5,20534.7,487.0,0.002654617,0.04256,0.04779,-0.17590,-0.09662
5,6,21806.5,458.6,0.008066004,0.12177,0.34529,-0.04729,0.01762
6,7,24178.9,413.6,0.052853730,0.71964,-0.41835,0.73505,0.06576
7,8,24691.8,405.0,0.002431620,0.03242,-0.03029,0.17482,0.03068
8,9,26064.0,383.7,0.001222186,0.01544,-0.04431,-0.04455,0.10719
9,10,27174.7,368.0,0.000494451,0.00599,-0.02009,0.06787,-0.03130
10,11,27275.2,366.6,0.000011863,0.00014,-0.00698,0.00807,0.00543
11,12,27536.1,363.2,0.033577776,0.40144,0.24109,-0.53720,0.23397
12,13,29411.4,340.0,0.003342545,0.03741,0.11713,-0.12417,0.09097
13,14,30041.6,332.9,0.007114346,0.07796,0.07097,-0.26643,0.04407
14,15,30669.6,326.1,0.029406096,0.31565,0.37756,-0.41555,-0.02040
15,16,31441.7,318.0,0.141769414,1.48441,0.41711,-1.11855,0.24345
16,17,31764.8,314.8,0.005629841,0.05835,0.19075,0.02519,-0.14604
17,18,32082.7,311.7,0.001059069,0.01087,-0.08752,0.00526,0.05639
18,19,32384.8,308.8,0.004309598,0.04381,-0.09616,0.18106,0.04219
19,20,32957.0,303.4,0.002135494,0.02133,-0.00893,0.14539,0.01067
